T,TM,Tm,H,PP,VV,V,VM,NH3
23.7,29.7,20.5,80,0.51,6.9,5,7.6,8.08
22.6,29.7,20.1,84,18.54,6.9,5.7,11.1,7.31
22.6,29.7,20.1,84,18.54,6.9,5.7,11.1,6.89
24.1,29,19.8,72,0,5.8,5.4,11.1,27.31
24.1,29,19.8,72,0,5.8,5.4,11.1,10.32
23.1,27.4,21.2,83,0,5.5,8.1,14.8,8.75
23.1,27.4,21.2,83,0,5.5,8.1,14.8,7.95
23.2,28.3,20.8,80,1.78,6.3,12,16.5,7.5
23.2,28.3,20.8,80,1.78,6.3,12,16.5,6.4
22.7,28.3,20.6,85,0.51,5.5,6.9,11.1,6.3
22.7,28.3,20.6,85,0.51,5.5,6.9,11.1,7.68
24.5,30.6,21.1,78,0.51,6.9,8.3,11.1,8.47
24.5,30.6,21.1,78,0.51,6.9,8.3,11.1,6.34
23.7,30.6,21.4,81,0,6.9,8.9,11.1,6.42
23.7,30.6,21.4,81,0,6.9,8.9,11.1,5.96
24.1,29,20.4,76,0,6.9,12.2,18.3,5.76
24.1,29,20.4,76,0,6.9,12.2,18.3,4.74
24.6,30.7,20.6,71,0,6.9,5.2,7.6,26.67
24.6,30.7,20.6,71,0,6.9,5.2,7.6,10.45
24.2,30.3,20.4,75,0,6.3,8.1,14.8,34.37
24.2,30.3,20.4,75,0,6.3,8.1,14.8,19.3
24.6,30.2,20.4,76,0,6.3,5.7,7.6,21.54
24.6,30.2,20.4,76,0,6.3,5.7,7.6,20.9
23.7,30.7,19.3,74,3.05,6.9,6.9,11.1,10.15
23.7,30.7,19.3,74,3.05,6.9,6.9,11.1,10.8
23.8,30.6,20.2,76,0,6.9,6.7,14.8,10.17
23.8,30.6,20.2,76,0,6.9,6.7,14.8,6.08
24,29.2,20.8,78,7.11,6.3,6.9,11.1,10.88
24,29.2,20.8,78,7.11,6.3,6.9,11.1,9.89
25.4,31.6,20.8,71,0,6.9,6.5,11.1,11.23
25.4,31.6,20.8,71,0,6.9,6.5,11.1,10.88
25.2,31.6,21.4,73,0,6.9,6.5,11.1,10.46
25.2,31.6,21.4,73,0,6.9,6.5,11.1,10.76
23.9,30,21.2,77,0,6.9,7.8,11.1,9.67
23.9,30,21.2,77,0,6.9,7.8,11.1,10.06
21.8,29.8,20,86,12.19,4.8,8.1,14.8,9.15
21.8,29.8,20,86,12.19,4.8,8.1,14.8,10.06
22.6,29,18.8,84,2.03,5.3,6.1,9.4,8.39
22.6,29,18.8,84,2.03,5.3,6.1,9.4,8.42
22.4,29,20.1,88,26.16,5.5,4.3,9.4,9.14
22.4,29,20.1,88,26.16,5.5,4.3,9.4,29.6
23.2,28.1,20.1,83,1.02,6.9,6.1,11.1,11.73
23.2,28.1,20.1,83,1.02,6.9,6.1,11.1,11.91
23.3,27.8,20.4,79,0,6.9,6.3,9.4,10.3
23.3,27.8,20.4,79,0,6.9,6.3,9.4,9.26
23.4,28,20.8,79,0,5.5,8.3,11.1,10.08
23.4,28,20.8,79,0,5.5,8.3,11.1,10.75
23.9,29.9,20,76,0,6.9,5,7.6,10.66
23.9,29.9,20,76,0,6.9,5,7.6,33.49
23.7,30.3,20.6,76,0.25,6.9,5.2,7.6,26.16
23.7,30.3,20.6,76,0.25,6.9,5.2,7.6,23.31
24,30.3,20.6,75,3.05,6.9,6.5,9.4,18.3
24,30.3,20.6,75,3.05,6.9,6.5,9.4,23.95
23.6,28.8,21,77,0,6.3,5.9,11.1,24.12
23.6,28.8,21,77,0,6.3,5.9,11.1,22.52
22.6,29.3,20.3,83,0.25,5.5,5.7,9.4,22
22.6,29.3,20.3,83,0.25,5.5,5.7,9.4,23.64
23.6,28.5,20.4,79,0,6.3,6.1,7.6,18.87
23.6,28.5,20.4,79,0,6.3,6.1,7.6,23.05
23.3,28.5,20.6,80,2.03,6.9,3.7,7.6,50.58
23.3,28.5,20.6,80,2.03,6.9,3.7,7.6,38.79
23.4,27.6,20,83,0,6.9,5.6,9.4,39.19
23.4,27.6,20,83,0,6.9,5.6,9.4,30.68
24.6,29.4,20.7,77,0,6.3,4.8,9.4,33.06
24.6,29.4,20.7,77,0,6.3,4.8,9.4,24.16
25.2,31.1,20.5,72,0,6.9,5.2,9.4,23.28
25.2,31.1,20.5,72,0,6.9,5.2,9.4,27.77
25.6,31.2,22.3,79,0.76,6.9,3.3,5.4,17.67
25.6,31.2,22.3,79,0.76,6.9,3.3,5.4,15.18
25.3,31.6,22.4,74,0,6.3,3.9,9.4,35.39
25.3,31.6,22.4,74,0,6.3,3.9,9.4,26.37
23.4,31.6,21,80,0.76,6.9,3.3,11.1,33.75
23.4,31.6,21,80,0.76,6.9,3.3,11.1,26.46
24.4,29.6,19.7,67,0,6.9,3.1,7.6,33.9
24.4,29.6,19.7,67,0,6.9,3.1,7.6,33.29
23.8,30.1,19.6,71,0,6.3,3.9,7.6,26.12
23.8,30.1,19.6,71,0,6.3,3.9,7.6,31.79
22.5,30.1,20.3,86,1.78,6.3,4.6,7.6,37.51
22.5,30.1,20.3,86,1.78,6.3,4.6,7.6,54.9
25.1,29.7,20.8,69,1.145,6.9,4.3,5.4,26.75
25.1,29.7,20.8,69,1.145,6.9,4.3,5.4,32.04
25.5,31,21.1,66,0.51,7.7,3.1,5.4,37.31
25.5,31,21.1,66,0.51,7.7,3.1,5.4,36.19
25.4,31,21.6,67,0,6.9,2.8,5.4,36.3
25.4,31,21.6,67,0,6.9,2.8,5.4,34.24
25.7,31.7,22,70,18.54,6.6,2,3.5,30.49
25.7,31.7,22,70,18.54,6.6,2,3.5,21.98
22.4,30.8,20,87,37.08,6,3,5.4,31.7
22.4,30.8,20,87,37.08,6,3,5.4,23.78
23,28.5,19.8,82,36.58,6.9,5.9,7.6,24.19
23,28.5,19.8,82,36.58,6.9,5.9,7.6,19.64
22.9,27.6,20.5,82,0,6.9,5.6,9.4,23.94
22.9,27.6,20.5,82,0,6.9,5.6,9.4,24.56
23.7,29.7,19.3,75,5.08,7.7,5.6,9.4,20.84
23.7,29.7,19.3,75,5.08,7.7,5.6,9.4,36.84
23.5,29.7,19.4,76,0,6.3,7.8,11.1,35.72
23.5,29.7,19.4,76,0,6.3,7.8,11.1,37.81
23.1,28,19.3,75,0,6.3,9.4,18.3,34.28
23.1,28,19.3,75,0,6.3,9.4,18.3,30.44
24.2,29.4,20.2,76,0,6.3,3.7,11.1,22.01
24.2,29.4,20.2,76,0,6.3,3.7,11.1,45.07
22.9,29.4,20.4,83,0,5.5,6.3,11.1,76.12
22.9,29.4,20.4,83,0,5.5,6.3,11.1,41.39
23.6,29.4,19.2,77,7.11,6.9,2.8,7.6,29.39
23.6,29.4,19.2,77,7.11,6.9,2.8,7.6,30.38
24.3,33.2,18.7,76,18.8,6.9,1.3,3.5,26.74
24.3,33.2,18.7,76,18.8,6.9,1.3,3.5,19.73
23.2,30.3,20,82,9.14,6.9,2.2,5.4,23.54
23.2,30.3,20,82,9.14,6.9,2.2,5.4,31.01
23.8,31.6,20.2,78,0.51,6,2.4,5.4,24.52
23.8,31.6,20.2,78,0.51,6,2.4,5.4,24.3
24.5,30,21,77,0.51,6.9,2,5.4,27.54
24.5,30,21,77,0.51,6.9,2,5.4,26.87
24.6,30,21.7,78,2.54,6.3,3.5,5.4,27.22
24.6,30,21.7,78,2.54,6.3,3.5,5.4,33.5
24.7,29.8,21.3,77,0.25,6.9,3.9,9.4,32.02
24.7,29.8,21.3,77,0.25,6.9,3.9,9.4,38.88
24.2,30.2,20.3,79,6.6,6.9,3.9,9.4,39.7
24.2,30.2,20.3,79,6.6,6.9,3.9,9.4,44.56
24,30.2,20.9,77,4.32,6.9,3.5,5.4,42.06
24,30.2,20.9,77,4.32,6.9,3.5,5.4,27.48
24.3,29.4,20.6,75,0,6.9,7.2,11.1,35.87
24.3,29.4,20.6,75,0,6.9,7.2,11.1,21.37
25.1,31,21.2,62,0,6.9,1.9,3.5,5.65
25.1,31,21.2,62,0,6.9,1.9,3.5,20.88
25.1,32.1,19.6,52,0,6.9,2.2,3.5,33.92
25.1,32.1,19.6,52,0,6.9,2.2,3.5,33.78
25.2,32.1,19.7,59,0,6.9,0.7,3.5,34.86
25.2,32.1,19.7,59,0,6.9,0.7,3.5,29.89
25.6,31.8,20.6,62,0,6.9,3.5,5.4,37.44
25.6,31.8,20.6,62,0,6.9,3.5,5.4,51.9
25.5,31.4,21.5,63,0,5.5,2,5.4,26.15
25.5,31.4,21.5,63,0,5.5,2,5.4,44.06
24.9,30.6,21.4,61,0,6.3,2,5.4,31.65
24.9,30.6,21.4,61,0,6.3,2,5.4,49.74
24.2,31.8,17.8,60,0,6.3,3.5,5.4,18.44
24.2,31.8,17.8,60,0,6.3,3.5,5.4,23.29
24.4,29.8,20,62,0,6.9,3,5.4,34.87
24.4,29.8,20,62,0,6.9,3,5.4,27.02
24.4,29.6,20.6,67,0,6.9,0.9,3.5,61.87
24.4,29.6,20.6,67,0,6.9,0.9,3.5,32.2
24.7,30.8,20.6,72,0,7.7,1.3,3.5,27.73
24.7,30.8,20.6,72,0,7.7,1.3,3.5,21.44
23.4,29.5,21.7,83,1.02,6.3,0,5.4,18.46
23.4,29.5,21.7,83,1.02,6.3,0,5.4,12.63
23.1,30.9,20,83,51.05,5.5,1.1,5.4,22.21
23.1,30.9,20,83,51.05,5.5,1.1,5.4,21.57
21.8,30.9,19.5,87,7.11,6.3,1.5,5.4,27.79
21.8,30.9,19.5,87,7.11,6.3,1.5,5.4,21.94
23.7,28.5,20.8,69,0,6.6,1.5,3.5,30.29666667
23.7,28.5,20.8,69,0,6.6,1.5,3.5,30.29666667
23,28.5,19.3,76,0,6.3,0.9,3.5,30.29666667
23,28.5,19.3,76,0,6.3,0.9,3.5,25
20.2,27.3,18.4,92,0,4,3.5,5.4,41.96
20.2,27.3,18.4,92,0,4,3.5,5.4,23.93
19.3,24.6,17,88,14.22,6.3,0.7,3.5,21.28
19.3,24.6,17,88,14.22,6.3,0.7,3.5,13.92
20.2,24.8,16.1,75,0,5.5,0.9,3.5,24.04
20.2,24.8,16.1,75,0,5.5,0.9,3.5,26.98
19.1,24.8,17.7,89,0,4,2,5.4,32.75
19.1,24.8,17.7,89,0,4,2,5.4,55.4
21.7,24.6,19.5,90,14.48,4,1.9,3.5,32.33
21.7,24.6,19.5,90,14.48,4,1.9,3.5,32.75
22,26.4,19.8,87,0.51,5.8,2.2,5.4,19.08
22,26.4,19.8,87,0.51,5.8,2.2,5.4,21.4
21.9,26.4,19.6,85,14.22,6.9,2,5.4,21.81
21.9,26.4,19.6,85,14.22,6.9,2,5.4,22
21.4,27.5,17.5,66,0,6.9,0.2,1.9,37.08
21.4,27.5,17.5,66,0,6.9,0.2,1.9,52.45
22.6,28,17.7,74,0,6.3,0,2.7,51.77
22.6,28,17.7,74,0,6.3,0,2.7,41.62
22.7,28.9,18.6,64,0,6.9,1.3,3.5,46.07
22.7,28.9,18.6,64,0,6.9,1.3,3.5,45.43
21.1,23.8,19.8,91,0,6.3,0.7,5.4,46.15
21.1,23.8,19.8,91,0,6.3,0.7,5.4,51.46
21,23.9,19.6,93,1.02,6.3,0.9,3.5,26.38
21,23.9,19.6,93,1.02,6.3,0.9,3.5,20.93
21.5,24.9,18.9,87,2.79,6.9,0.9,3.5,12.64
21.5,24.9,18.9,87,2.79,6.9,0.9,3.5,11.98
22.3,28.7,17.5,70,0,6.3,1.3,5.4,14.1
22.3,28.7,17.5,70,0,6.3,1.3,5.4,20.54
21.5,28.7,17,68,0,6.3,2.2,5.4,22.39
21.5,28.7,17,68,0,6.3,2.2,5.4,29.2
21.4,28.2,18.4,83,0.51,5.8,1.1,3.5,21.95
21.4,28.2,18.4,83,0.51,5.8,1.1,3.5,26.04
24.1,30.9,20.4,70,0,6.9,2,5.4,30.54
24.1,30.9,20.4,70,0,6.9,2,5.4,34.27
23.6,30.9,19.6,79,0,6.3,2.8,5.4,36.34
23.6,30.9,19.6,79,0,6.3,2.8,5.4,44.44
23.3,29.9,20,71,0,6.3,1.9,3.5,24.77
23.3,29.9,20,71,0,6.3,1.9,3.5,18.88
22.4,28.3,18.9,71,0,6.3,2.2,5.4,14.76
22.4,28.3,18.9,71,0,6.3,2.2,5.4,41.98
22.2,28.4,18.8,73,0,6.9,1.9,5.4,24.83
22.2,28.4,18.8,73,0,6.9,1.9,5.4,21.42
22.2,28.8,18.3,65,0,6.9,2.4,5.4,26.49
22.2,28.8,18.3,65,0,6.9,2.4,5.4,14.68
21.8,29.3,16.3,65,0,6.3,1.5,3.5,16.05
21.8,29.3,16.3,65,0,6.3,1.5,3.5,16.37
21.8,28.2,18.2,67,0,6,2.4,5.4,14.18
21.8,28.2,18.2,67,0,6,2.4,5.4,16.97
21.8,27.7,17.9,72,0,5.3,2.8,5.4,16.71
21.8,27.7,17.9,72,0,5.3,2.8,5.4,26.13
20.45,28.35,14.3,49.5,0,6.15,2.05,5.4,22.84
20.45,28.35,14.3,49.5,0,6.15,2.05,5.4,21.32
20.1,28.4,15.7,54,0,6,3,5.4,11.01
20.1,28.4,15.7,54,0,6,3,5.4,10.72
20.8,28.3,12.9,45,0,6.3,1.1,5.4,12.27
20.8,28.3,12.9,45,0,6.3,1.1,5.4,12.06
21.4,29,13.7,45,0,6.3,0.4,3.5,19.63
21.4,29,13.7,45,0,6.3,0.4,3.5,16.712
21,28.7,17,65,0,6.3,3.1,5.4,16.11
21,28.7,17,65,0,6.3,3.1,5.4,10.83
20.4,27.6,16.2,61,0,5.5,1.3,5.4,16.09
20.4,27.6,16.2,61,0,5.5,1.3,5.4,20.9
20.7,28.4,15.1,47,0,6.3,0.9,3.5,28.94
20.7,28.4,15.1,47,0,6.3,0.9,3.5,43.57
20.3,28.5,15.7,51,0,6.3,0.7,3.5,26.58
20.3,28.5,15.7,51,0,6.3,0.7,3.5,16.27
21.1,27.2,15,51,0,6.3,3.5,5.4,14.08
21.1,27.2,15,51,0,6.3,3.5,5.4,19.55
20.6,28.2,15.2,58,0,6.3,3.1,5.4,17.79
20.6,28.2,15.2,58,0,6.3,3.1,5.4,20.6
21.4,28.4,17.8,73,0.51,4.8,3,5.4,53.81
21.4,28.4,17.8,73,0.51,4.8,3,5.4,22.43
21.2,25.9,19.4,88,0.51,4,1.3,3.5,20.22
21.2,25.9,19.4,88,0.51,4,1.3,3.5,33.27
22.6,27.4,19,78,4.32,5.3,2.8,7.6,30.23
22.6,27.4,19,78,4.32,5.3,2.8,7.6,27.39
22.9,29.2,18.5,70,0,5.5,2.6,7.6,23.28
22.9,29.2,18.5,70,0,5.5,2.6,7.6,22.79
23.1,28.9,18.9,68,0,6.3,0.9,3.5,21.72
23.1,28.9,18.9,68,0,6.3,0.9,3.5,19.25
23.4,29.3,19,66,0,4.8,1.1,3.5,19.97
23.4,29.3,19,66,0,4.8,1.1,3.5,18.87
23.1,30.7,16.4,43,0,6.3,1.5,5.4,20.89
23.1,30.7,16.4,43,0,6.3,1.5,5.4,20.63
23.3,31.4,16.4,36,0,6.9,0.9,3.5,17.12
23.3,31.4,16.4,36,0,6.9,0.9,3.5,19.85
23.7,31.9,16.3,35,0,6.9,0.9,3.5,17.34
23.7,31.9,16.3,35,0,6.9,0.9,3.5,15.09
23.6,32.2,16.2,44,0,6.3,1.5,5.4,40.86
23.6,32.2,16.2,44,0,6.3,1.5,5.4,27.19
23.2,31.2,17.3,61,0,5.6,1.1,3.5,24.05
23.2,31.2,17.3,61,0,5.6,1.1,3.5,24.906
25.2,30.5,19.2,50,0,6.9,1.5,37,25.75
25.2,30.5,19.2,50,0,6.9,1.5,37,29.92
24.3,31.7,18.6,50,0,6.3,0.4,3.5,29.87
24.3,31.7,18.6,50,0,6.3,0.4,3.5,29.34
24.8,31.9,19.5,49,0,5.5,2.4,3.5,30.6
24.8,31.9,19.5,49,0,5.5,2.4,3.5,28.79
24,32.1,19,48,0,6.3,2.2,5.4,27.07
24,32.1,19,48,0,6.3,2.2,5.4,24.1
23.1,31.2,17.3,54,0,6.6,2.8,5.4,5.47
23.1,31.2,17.3,54,0,6.6,2.8,5.4,4.09
24.8,29.9,18,44,0,6.9,1.3,3.5,3.83
24.8,29.9,18,44,0,6.9,1.3,3.5,13.53
26.2,32.5,19.6,50,0,6.9,1.9,3.5,22.47
26.2,32.5,19.6,50,0,6.9,1.9,3.5,22.73
26.9,33.2,20.2,50,0,7.4,0.6,3.5,21.95
26.9,33.2,20.2,50,0,7.4,0.6,3.5,23.49
26.4,33.4,22.3,59,0,5.5,3,5.4,23.84
26.4,33.4,22.3,59,0,5.5,3,5.4,23.77
24.9,33.5,20.5,58,0,6.3,2.4,5.4,23.93
24.9,33.5,20.5,58,0,6.3,2.4,5.4,33.25
24.9,31.3,18.7,51,0,6.9,2.4,5.4,31.23
24.9,31.3,18.7,51,0,6.9,2.4,5.4,33.7
24.6,30.7,18.9,55,0,6.9,2.8,5.4,26.04
24.6,30.7,18.9,55,0,6.9,2.8,5.4,21.27
24.6,31.5,19.7,52,0,6.9,2.8,5.4,23.37
24.6,31.5,19.7,52,0,6.9,2.8,5.4,24.7
25.3,31.7,19.6,49,0,6.3,3.1,5.4,36.52
25.3,31.7,19.6,49,0,6.3,3.1,5.4,29.15
25.4,33.4,18.7,46,0,6.9,1.9,3.5,26.55
25.4,33.4,18.7,46,0,6.9,1.9,3.5,29.65
25.7,33.2,18.8,43,0,6.3,1.5,5.4,27.35
25.7,33.2,18.8,43,0,6.3,1.5,5.4,32.86
26.7,34.3,19.5,44,0,6.9,0.6,3.5,32.7
26.7,34.3,19.5,44,0,6.9,0.6,3.5,29.53
27.8,35.4,22.7,57,0,6.3,2.4,5.4,24.5
27.8,35.4,22.7,57,0,6.3,2.4,5.4,22.9
28.3,34.3,24.4,58,0,5.5,3.9,7.6,32.86
28.3,34.3,24.4,58,0,5.5,3.9,7.6,42.56
26.2,34.4,22.4,66,0,6.3,2.2,3.5,50
26.2,34.4,22.4,66,0,6.3,2.2,3.5,24.05
29,35.2,23.3,46,0,7.4,3.1,3.5,22.67
29,35.2,23.3,46,0,7.4,3.1,3.5,23.75
28.8,35.4,23.5,41,0,6.9,0.4,3.5,23.19
28.8,35.4,23.5,41,0,6.9,0.4,3.5,29.64
29.2,36,24.7,45,0,6.9,1.1,3.5,19.18
29.2,36,24.7,45,0,6.9,1.1,3.5,45.69
27.8,35.8,22.8,40,0,6.9,3,5.4,22.62
27.8,35.8,22.8,40,0,6.9,3,5.4,28.88
27.7,35,21.2,33,0,6.9,1.3,3.5,23.17
27.7,35,21.2,33,0,6.9,1.3,3.5,19.5
27.8,35.1,20.7,33,0,6.9,2.8,5.4,18.87
27.8,35.1,20.7,33,0,6.9,2.8,5.4,16.4
28,35,23,44,0,6.9,1.3,3.5,20.63
28,35,23,44,0,6.9,1.3,3.5,17.27
28.3,34.8,23.2,43,0,7.7,0.4,3.5,30.91
28.3,34.8,23.2,43,0,7.7,0.4,3.5,25.67
28.4,35.3,23.5,46,0,6.9,1.1,3.5,26.03
28.4,35.3,23.5,46,0,6.9,1.1,3.5,26.81
28.6,35.5,23.8,46,0,6.9,2.2,5.4,24.31
28.6,35.5,23.8,46,0,6.9,2.2,5.4,25.84
29,35.4,24.3,53,0,7.4,1.9,5.4,25.01
29,35.4,24.3,53,0,7.4,1.9,5.4,25.6
28.7,36.3,23.1,60,0,6.9,1.3,3.5,22.65
28.7,36.3,23.1,60,0,6.9,1.3,3.5,26.41
28.6,35.3,24.5,55,0,6.9,2.8,3.5,27.43
28.6,35.3,24.5,55,0,6.9,2.8,3.5,20.86
30.4,37.2,25.1,50,0,6.9,2.8,7.6,25.49
30.4,37.2,25.1,50,0,6.9,2.8,7.6,24.94
31.2,37,25.4,45,0,6.9,2.2,7.6,19.65
31.2,37,25.4,45,0,6.9,2.2,7.6,18.06
30.7,37.4,25.8,49,0,7.7,3,5.4,17.12
30.7,37.4,25.8,49,0,7.7,3,5.4,17.48
29.8,36.6,24.6,51,0,6.9,2.4,5.4,16.11
29.8,36.6,24.6,51,0,6.9,2.4,5.4,19.71
30.4,36.8,24.8,49,0,6.9,2.8,5.4,20.1
30.4,36.8,24.8,49,0,6.9,2.8,5.4,16.71
30.3,37,24.3,46,0,6.9,3.1,7.6,17.66
30.3,37,24.3,46,0,6.9,3.1,7.6,16.79
27.5,39.2,23.2,64,0,6.9,1.1,5.4,17.82
27.5,39.2,23.2,64,0,6.9,1.1,5.4,16.68
29,37.1,22.8,48,0,7.7,1.5,5.4,16.5
29,37.1,22.8,48,0,7.7,1.5,5.4,16.75
29.6,35.5,23.4,39,0,6.9,2.2,7.6,16.13
29.6,35.5,23.4,39,0,6.9,2.2,7.6,19.08
30.5,36.6,24.4,41,0,6.9,1.3,3.5,23.06
30.5,36.6,24.4,41,0,6.9,1.3,3.5,22.6225
29.3,37.3,24.7,51,0,6.9,3,5.4,22.6225
29.3,37.3,24.7,51,0,6.9,3,5.4,19.96
29.8,36.6,24.5,47,0,7.7,2.2,3.5,11.28
29.8,36.6,24.5,47,0,7.7,2.2,3.5,36.19
27.2,34.6,21,62,46.48,6.3,0.7,5.4,7.22
27.2,34.6,21,62,46.48,6.3,0.7,5.4,7.84
25.6,33.7,21.4,72,0,6.3,3.1,9.4,8.66
25.6,33.7,21.4,72,0,6.3,3.1,9.4,9.56
27.4,34,21,58,4.83,6.9,0.4,3.5,9.71
27.4,34,21,58,4.83,6.9,0.4,3.5,10.37
28.3,34.6,22.3,57,1.78,6.9,0.2,1.9,24.05
28.3,34.6,22.3,57,1.78,6.9,0.2,1.9,21.54
28.9,34.6,23.5,58,0,6.9,0.9,3.5,21.52
28.9,34.6,23.5,58,0,6.9,0.9,3.5,21.36
28.8,35.1,24.6,51,0,6.9,0,2.7,17.98
28.8,35.1,24.6,51,0,6.9,0,2.7,30.8
24.6,28.9,20,78,30.23,6.9,3.9,5.4,56.94
24.6,28.9,20,78,30.23,6.9,3.9,5.4,75.14
25.3,30,19.6,78,34.29,6.9,5.6,9.4,29.71
25.3,30,19.6,78,34.29,6.9,5.6,9.4,53.93
26.1,32.2,20.9,70,0,6.6,5,7.6,53.93
26.1,32.2,20.9,70,0,6.6,5,7.6,53.93
27.6,34,22.8,63,0,6.9,4.8,7.6,37.35125
27.6,34,22.8,63,0,6.9,4.8,7.6,37.35125
27.9,33.2,22.2,63,0,6.9,3.7,7.6,37.35125
27.9,33.2,22.2,63,0,6.9,3.7,7.6,37.35125
26.5,33.8,23.2,70,0,6.9,3,7.6,37.35125
26.5,33.8,23.2,70,0,6.9,3,7.6,37.35125
25.3,31.2,22.2,76,0,6.9,3.9,7.6,38.77
25.3,31.2,22.2,76,0,6.9,3.9,7.6,38.77
25.4,31.5,21.5,75,10.16,6.9,5,7.6,38.77
25.4,31.5,21.5,75,10.16,6.9,5,7.6,38.77
24.4,33.3,21,82,20.32,6.9,3.9,5.4,38.77
24.4,33.3,21,82,20.32,6.9,3.9,5.4,38.77
25.5,30.2,21,78,0,6.9,3.9,7.6,34.41
25.5,30.2,21,78,0,6.9,3.9,7.6,31.78
25.7,31.4,21.6,79,47.75,6.9,3.5,5.4,37.12
25.7,31.4,21.6,79,47.75,6.9,3.5,5.4,36.79
24.5,30.9,22,81,0,6.3,5.2,7.6,32.55
24.5,30.9,22,81,0,6.3,5.2,7.6,32.35
24.6,30.4,21.4,77,5.08,7.7,5.2,7.6,30.59
24.6,30.4,21.4,77,5.08,7.7,5.2,7.6,40.885
22.5,29.6,20.6,86,1.02,6.9,5.6,7.6,40.885
22.5,29.6,20.6,86,1.02,6.9,5.6,7.6,43.21
23.6,27.7,20.1,75,15.75,6.9,5.6,11.1,45.56
23.6,27.7,20.1,75,15.75,6.9,5.6,11.1,44.18
23.7,29.2,20.7,74,1.02,6.9,4.6,11.1,37.66
23.7,29.2,20.7,74,1.02,6.9,4.6,11.1,41.94
23.7,28.2,20.8,78,1.27,6.9,4.1,7.6,35.09
23.7,28.2,20.8,78,1.27,6.9,4.1,7.6,29.15
23.3,29.9,20,82,1.27,6.3,5,7.6,32.37
23.3,29.9,20,82,1.27,6.3,5,7.6,31.94
22.7,28.5,20.4,82,3.3,6.9,4.6,7.6,32.42
22.7,28.5,20.4,82,3.3,6.9,4.6,7.6,35.53
21.2,27.5,19.3,85,8.89,6.3,5.9,7.6,28.85
21.2,27.5,19.3,85,8.89,6.3,5.9,7.6,28.08
23.3,26.5,19.7,78,0,6.9,5.6,7.6,25.57
23.3,26.5,19.7,78,0,6.9,5.6,7.6,24.14
22.5,28.2,20.8,84,0.38,6.9,5.7,7.6,17.58
22.5,28.2,20.8,84,0.38,6.9,5.7,7.6,14.47
23.2,27.6,20.2,80,0,6.3,8.3,11.1,18.34
23.2,27.6,20.2,80,0,6.3,8.3,11.1,15.33
23.8,28.2,19.9,76,0.76,6.9,8.1,11.1,15.69
23.8,28.2,19.9,76,0.76,6.9,8.1,11.1,12.73
23.6,28.8,20.2,78,0,6.3,9.1,11.1,15.8
23.6,28.8,20.2,78,0,6.3,9.1,11.1,18.58
23.6,26.7,20.3,78,7.11,6.3,8.7,11.1,14.64
23.6,26.7,20.3,78,7.11,6.3,8.7,11.1,11.35
22.7,27.4,20.6,85,0,5.5,8.1,11.1,17.94
22.7,27.4,20.6,85,0,5.5,8.1,11.1,15.662
22.1,26.4,20.1,83,0,5.5,9.1,14.8,8.41
22.1,26.4,20.1,83,0,5.5,9.1,14.8,8.36
23.8,28.1,20.1,71,0,7.4,10.9,18.3,10.29
23.8,28.1,20.1,71,0,7.4,10.9,18.3,15.69
25,29.5,19.7,70,0,6.9,6.1,11.1,15.8
25,29.5,19.7,70,0,6.9,6.1,11.1,10.82
24.8,30.7,21.5,73,1.65,6.9,4.8,7.6,13.48
24.8,30.7,21.5,73,1.65,6.9,4.8,7.6,21.24
22.9,28.3,20,77,0,6.3,4.1,7.6,2.09
22.9,28.3,20,77,0,6.3,4.1,7.6,0.15
22.6,28.4,20.1,81,3.3,6.3,5,7.6,0.68
22.6,28.4,20.1,81,3.3,6.3,5,7.6,0.33
21.9,27.7,19.6,82,23.11,7.7,5.7,11.1,20.73375
21.9,27.7,19.6,82,23.11,7.7,5.7,11.1,20.73375
23.9,29,20.4,81,0,6.9,4.6,9.4,20.73375
23.9,29,20.4,81,0,6.9,4.6,9.4,20.73375
23.3,30.3,20.1,84,32.51,6.3,3.1,5.4,20.73375
23.3,30.3,20.1,84,32.51,6.3,3.1,5.4,20.73375
24.1,29.1,20.7,82,24.89,6.3,3.3,7.6,40.48
24.1,29.1,20.7,82,24.89,6.3,3.3,7.6,40.88
22.4,26,19.4,82,10.41,6.9,6.1,7.6,40.67
22.4,26,19.4,82,10.41,6.9,6.1,7.6,40.59
22.2,27,19.8,78,0,6.3,7.4,11.1,40.86
22.2,27,19.8,78,0,6.3,7.4,11.1,40.69
22.9,27.2,19.3,71,0,8.5,8.3,11.1,40.91
22.9,27.2,19.3,71,0,8.5,8.3,11.1,40.66
22.1,27.6,19.1,76,0,6.9,9.8,14.8,40.69
22.1,27.6,19.1,76,0,6.9,9.8,14.8,40.31
23.3,28.3,20,75,0,6.9,7,9.4,40.82
23.3,28.3,20,75,0,6.9,7,9.4,40.19
23.5,28.2,20,76,0,6.9,8,11.1,40.51
23.5,28.2,20,76,0,6.9,8,11.1,40.31
23.8,27.8,20.5,73,0,7.7,6.7,11.1,41.23
23.8,27.8,20.5,73,0,7.7,6.7,11.1,40.74
24,29,20.6,77,0,6.3,5.9,11.1,40.27
24,29,20.6,77,0,6.3,5.9,11.1,39.99
22.9,28.2,20,77,2.285,6.9,4.1,5.4,40.64
22.9,28.2,20,77,2.285,6.9,4.1,5.4,40.42
23.5,28.8,19.5,74,4.32,7.7,5.9,9.4,40.41
