T,TM,Tm,H,PP,VV,V,VM,NOx
28.6,33.2,24.3,87,35.05,6.9,3.5,7.6,9.7
27,32.8,24.8,92,1.02,6.9,3,7.6,8.68
27,32.8,24.8,92,1.02,6.9,3,7.6,6.61
27,32,24.6,91,4.06,6.9,2.8,7.6,6.63
27,32,24.6,91,4.06,6.9,2.8,7.6,7.86
27.1,32,24.4,86,5.08,6.3,1.9,7.6,8.56
27.1,32,24.4,86,5.08,6.3,1.9,7.6,10.22
27.7,32.3,24,85,0.51,6.9,3.9,7.6,9.05
27.7,32.3,24,85,0.51,6.9,3.9,7.6,8.31
27.7,32.4,24.6,87,0,6.9,1.1,5.4,8.95
27.7,32.4,24.6,87,0,6.9,1.1,5.4,6.01
26.7,32.4,24,93,6.1,6.3,3.5,9.4,6.82
26.7,32.4,24,93,6.1,6.3,3.5,9.4,6.69
26.2,31.2,23.8,88,60.96,5.3,1.3,5.4,5.71
26.2,31.2,23.8,88,60.96,5.3,1.3,5.4,7.43
27.4,32.4,24.2,89,16,5.5,0.4,3.5,8.43
27.4,32.4,24.2,89,16,5.5,0.4,3.5,6.71
27.2,31.7,24.7,90,3.05,4.8,0.7,5.4,8.3
27.2,31.7,24.7,90,3.05,4.8,0.7,5.4,7.38
26.7,31.7,25,89,0,6.8,0.4,3.5,5.81
26.7,31.7,25,89,0,6.8,0.4,3.5,6.2
27.2,32.3,25,91,2.03,5.3,1.3,3.5,7.33
27.2,32.3,25,91,2.03,5.3,1.3,3.5,7.21
27.9,32.3,25.1,91,0.51,6.9,0,3.975,7.27
27.9,32.3,25.1,91,0.51,6.9,0,3.975,10.05
27.7,34,25,87,10.92,6.9,1.3,5.4,8
27.7,34,25,87,10.92,6.9,1.3,5.4,8.47
26.1,31.4,23.8,93,23.88,6.9,1.7,7.6,9.06
26.1,31.4,23.8,93,23.88,6.9,1.7,7.6,9.84
27.3,31.8,23.6,84,3.05,5.5,1.1,5.4,12.32
27.3,31.8,23.6,84,3.05,5.5,1.1,5.4,8.92
27.7,31.8,24.7,86,0,5.5,3.5,9.4,10.11
27.7,31.8,24.7,86,0,5.5,3.5,9.4,9.72
25.8,31,23.5,94,108.97,4.8,0.4,3.5,8.46
25.8,31,23.5,94,108.97,4.8,0.4,3.5,9.24
25.6,28.1,24.3,95,1.02,4.8,0.9,7.6,7.24
25.6,28.1,24.3,95,1.02,4.8,0.9,7.6,8.88
25.8,28.8,23.3,93,24.89,6.9,0.4,3.5,8.8
25.8,28.8,23.3,93,24.89,6.9,0.4,3.5,9.88
27.8,32.4,23.7,85,5.08,6.3,5,7.6,10
27.8,32.4,23.7,85,5.08,6.3,5,7.6,8.64
26.2,32.1,24,92,14.99,4.8,0.2,1.9,8.61
26.2,32.1,24,92,14.99,4.8,0.2,1.9,7.16
26.3,31.5,23.6,92,40.89,6.8,1.1,7.6,7.55
26.3,31.5,23.6,92,40.89,6.8,1.1,7.6,9.16
26.3,30.4,24.4,91,4.06,6.8,1.7,7.6,7.44
26.3,30.4,24.4,91,4.06,6.8,1.7,7.6,7.47
24.7,32,23.9,95,8.89,4,3.5,7.6,7.39
24.7,32,23.9,95,8.89,4,3.5,7.6,8.33
26.6,29,23.4,89,7.87,6.9,0,7.6,7.55
26.6,29,23.4,89,7.87,6.9,0,4,9.36
25.2,29,24.2,95,0,5,1.5,5.4,8.15
25.2,29,24.2,95,0,5,1.5,5.4,7.71
26.8,32.3,24.4,88,33.02,5.5,0.2,1.9,7.48
26.8,32.3,24.4,88,33.02,5.5,0.2,1.9,6.96
27.1,33,23.6,85,0,6.9,2.2,5.4,9.09
27.1,33,23.6,85,0,6.9,2.2,5.4,10.45
28,33,24.4,83,1.02,6.3,1.3,5.4,8.1
28,33,24.4,83,1.02,6.3,1.3,5.4,7.1
28.2,32.7,24.9,83,0,6.9,1.3,5.4,6.91
28.2,32.7,24.9,83,0,6.9,1.3,5.4,6.06
27.8,32.9,23.2,81,0,6.9,1.5,5.4,4.59
27.8,32.9,23.2,81,0,6.9,1.5,5.4,3.19
27.8,32,24.8,81,0,4.2,2.2,5.4,4.66
27.8,32,24.8,81,0,4.2,2.2,5.4,8.85
26.9,31.7,24.5,89,0.51,4.8,1.3,3.5,8.54
26.9,31.7,24.5,89,0.51,4.8,1.3,3.5,11.59
25.9,30.4,24,91,20.07,5.5,0.4,3.5,10.47
25.9,30.4,24,91,20.07,5.5,0.4,3.5,6.89
27.2,32.3,23.7,87,4.06,6.3,1.1,5.4,6.47
27.2,32.3,23.7,87,4.06,6.3,1.1,5.4,6.53
26.8,30.6,24.3,89,7.11,4.8,1.5,7.6,8.92
26.8,30.6,24.3,89,7.11,4.8,1.5,7.6,10.54
25.1,30.6,24,96,13.97,3.7,0.4,3.5,11.14
25.1,30.6,24,96,13.97,3.7,0.4,3.5,10.85
28.3,33.2,24,83,7.87,6.3,1.1,3.5,9.69
28.3,33.2,24,83,7.87,6.3,1.1,3.5,11.47
27.4,32.6,24.1,85,8.89,6.9,1.1,5.4,14.09
27.4,32.6,24.1,85,8.89,6.9,1.1,5.4,10.11
27.1,32.6,24,86,0,6.9,2,11.1,12.49
27.1,32.6,24,86,0,6.9,2,11.1,7.38
27.6,32.6,23.7,86,27.94,5.5,3.7,14.8,3.59
27.6,32.6,23.7,86,27.94,5.5,3.7,14.8,3.16
25.3,29.2,23.9,91,4.06,4.8,2.8,5.4,5.14
25.3,29.2,23.9,91,4.06,4.8,2.8,5.4,7.3
27.9,33.8,22.8,77,2.03,6.9,2,7.6,9.46
27.9,33.8,22.8,77,2.03,6.9,2,7.6,7.36
27.4,33.8,23.6,80,0,6.9,1.5,7.6,7.75
27.4,33.8,23.6,80,0,6.9,1.5,7.6,10.07
27.2,33.6,21.6,64,0,6.3,2.8,7.6,8.89
27.2,33.6,21.6,64,0,6.3,2.8,7.6,10.31
27.1,33.6,21.6,70,0,6.9,1.1,5.4,8.82
27.1,33.6,21.6,70,0,6.9,1.1,5.4,7.92
28.3,33.6,23.2,68,0,6.9,2.2,14.8,9.3
28.3,33.6,23.2,68,0,6.9,2.2,14.8,9.99
27.875,34.1,22.5,69,0,6.9,1.875,10.65,9.49
27.875,34.1,22.5,69,0,6.9,1.875,10.65,7.85
27.8,35.6,22,70,0,6.9,2,7.6,7
27.8,35.6,22,70,0,6.9,2,7.6,5.72
27.9,35.6,22.7,76,0,6.9,1.3,5.4,3.96
27.9,35.6,22.7,76,0,6.9,1.3,5.4,5.83
27.1,34,21.8,71,0,6.9,0,5.95,6.86
27.1,34,21.8,71,0,6.9,0,5.95,7.91
28.1,33.5,23.6,73,0,6.9,0.9,5.4,6.75
28.1,33.5,23.6,73,0,6.9,0.9,5.4,7.28
28.6,34.3,23.7,71,0,6.3,0.4,3.5,7.62
28.6,34.3,23.7,71,0,6.3,0.4,3.5,6.12
28.2,34.3,23.7,73,0,6.9,2.8,7.6,6.46
28.2,34.3,23.7,73,0,6.9,2.8,7.6,6.94
27.6,33.1,23.7,76,0,6.9,0.9,3.5,7.15
27.6,33.1,23.7,76,0,6.9,0.9,3.5,6.37
27.2,32.6,22.2,74,0,6.3,1.1,3.5,8.48
27.2,32.6,22.2,74,0,6.3,1.1,3.5,9.82
27.8,32.4,22.9,69,0,6.6,1.1,4.525,8.77
27.8,32.4,22.9,69,0,6.6,1.1,4.525,8.03
28.1,33.2,22.8,74,0,6.9,1.7,7.6,8.77
28.1,33.2,22.8,74,0,6.9,1.7,7.6,7.06
28.7,33.3,24.8,79,0,6.9,2,7.6,5.91
28.7,33.3,24.8,79,0,6.9,2,7.6,5.21
28.8,33.6,26.2,81,0,6.9,2,7.6,5.03
28.8,33.6,26.2,81,0,6.9,2,7.6,6.61
28.5,33.4,25,79,0,6.9,0.9,3.5,7.42
28.5,33.4,25,79,0,6.9,0.9,3.5,8.41
28.4,33,24.7,73,0,6.9,3.1,7.6,6.96
28.4,33,24.7,73,0,6.9,3.1,7.6,4.92
28.3,33.8,25,79,0,6.3,2.4,5.4,5.67
28.3,33.8,25,79,0,6.3,2.4,5.4,5.51
27.6,32.9,22.3,63,0,6.3,1.1,5.4,5.86
27.6,32.9,22.3,63,0,6.3,1.1,5.4,6.68
27.7,33.7,23,67,0,6.9,1.9,3.5,6.11
27.7,33.7,23,67,0,6.9,1.9,3.5,6.65
27.8,33.2,21,67,0,6.3,2,5.4,5.66
27.8,33.2,21,67,0,6.3,2,5.4,5.53
27.2,33.2,22.2,66,0,5.5,2,5.4,8.65
27.2,33.2,22.2,66,0,5.5,2,5.4,10.4
28.2,33,23.8,73,0,4.7,0.9,3.5,7.69
28.2,33,23.8,73,0,4.7,0.9,3.5,6.83
28.7,33.6,25.2,79,0,5.5,2,7.6,6.69
28.7,33.6,25.2,79,0,5.5,2,7.6,4.62
28.6,33.4,25,78,0,5,2,5.4,4.99
28.6,33.4,25,78,0,5,2,5.4,4.6
28.5,33.4,24.2,69,0,5.3,1.1,7.6,6.1
28.5,33.4,24.2,69,0,5.3,1.1,7.6,6.5
29,35,25,75,0,6.3,2,5.4,4.31
29,35,25,75,0,6.3,2,5.4,4.07
28.9,33.5,24.7,73,0,5.5,1.9,5.4,4.93
28.9,33.5,24.7,73,0,5.5,1.9,5.4,6.25
30.4,36.5,26.3,64,0,6.3,0.7,5.4,5.02
30.4,36.5,26.3,64,0,6.3,0.7,5.4,3.18
29.5,35.6,25.4,69,0,6.3,3,7.6,5.66
29.5,35.6,25.4,69,0,6.3,3,7.6,5.87
29.7,35.2,25.7,73,0,7.7,2.4,5.4,5.73
29.7,35.2,25.7,73,0,7.7,2.4,5.4,5.5
29.1,34.2,24.2,69,0,6,1.5,3.5,5.62
29.1,34.2,24.2,69,0,6,1.5,3.5,6.27
29.3,35,25.1,75,0,6.3,0.9,3.5,4.87
29.3,35,25.1,75,0,6.3,0.9,3.5,4.98
29.3,34.6,24.8,68,0,4.8,1.3,3.5,5.24
29.3,34.6,24.8,68,0,4.8,1.3,3.5,4.64
29.7,34.6,24.7,67,0,6.3,1.5,5.4,4.81
29.7,34.6,24.7,67,0,6.3,1.5,5.4,4.58
29.7,34.8,24.4,65,0,6.3,1.9,7.6,3.98
29.7,34.8,24.4,65,0,6.3,1.9,7.6,5.06
29.4,35.6,24.9,67,0,6.3,2.4,7.6,5.16
29.4,35.6,24.9,67,0,6.3,2.4,7.6,5.45
29.4,34,24.9,80,0,6.3,2.2,7.6,6.16
29.4,34,24.9,80,0,6.3,2.2,7.6,4.85
29.3,34.5,25.4,81,0,6.3,2,7.6,5.87
29.3,34.5,25.4,81,0,6.3,2,7.6,5.51
30.1,34.4,25.6,77,0,6.6,1.9,3.5,5.69
30.1,34.4,25.6,77,0,6.6,1.9,3.5,6.08
30.7,34.7,25.8,71,0,6.3,2.2,5.4,5.73
30.7,34.7,25.8,71,0,6.3,2.2,5.4,4.99
29.9,36.5,26.6,75,0,6.3,1.1,3.5,5.8
29.9,36.5,26.6,75,0,6.3,1.1,3.5,5.37
29.4,35.6,26.2,77,0,6.3,1.9,3.5,6.83
29.4,35.6,26.2,77,0,6.3,1.9,3.5,6.27
30.9,34.7,26.8,71,0,6.6,4.3,11.1,6.58
30.9,34.7,26.8,71,0,6.6,4.3,11.1,7.34
30.5,35.5,27.1,77,0,6.9,1.9,5.4,6.84
30.5,35.5,27.1,77,0,6.9,1.9,5.4,6
30.4,35,26.9,78,0,6.3,3,5.4,6.74
30.4,35,26.9,78,0,6.3,3,5.4,6.53
30.3,34.7,26.4,72,0,6.3,1.5,5.4,6.6
30.3,34.7,26.4,72,0,6.3,1.5,5.4,5.57
29.8,35.2,25.6,75,0,6.3,1.9,3.5,5.94
29.8,35.2,25.6,75,0,6.3,1.9,3.5,5.87
30.7,34.9,25.8,73,0,6.3,3,7.6,4.63
30.7,34.9,25.8,73,0,6.3,3,7.6,6.28
30.2,34.5,26.6,71,0,6.3,2.6,7.6,7.28
30.2,34.5,26.6,71,0,6.3,2.6,7.6,5.56
30.7,34.6,26.3,71,0,6.3,2.4,5.4,5.74
30.7,34.6,26.3,71,0,6.3,2.4,5.4,6.2
30.8,35,26.3,72,0,6.3,2.6,7.6,6.2
30.8,35,26.3,72,0,6.3,2.6,7.6,6.66
31.2,35,27.3,74,0,6.3,3,7.6,7.53
31.2,35,27.3,74,0,6.3,3,7.6,5.91
30.2,35.5,25.5,76,0,7.4,3.7,7.6,7.24
30.2,35.5,25.5,76,0,7.4,3.7,7.6,8.16
31,36,27.3,74,0,6.3,3,7.6,13.29
31,36,27.3,74,0,6.3,3,7.6,6.57
28,36,26.2,87,0,5.5,1.7,7.6,5.38
28,36,26.2,87,0,5.5,1.7,7.6,6.42
31,35.2,26.8,72,0,6.9,3.3,7.6,7.12
31,35.2,26.8,72,0,6.9,3.3,7.6,7.47
31.2,35.2,28.7,78,0,6.9,4.8,11.1,7.38
31.2,35.2,28.7,78,0,6.9,4.8,11.1,7.13
30.8,35.6,27.7,78,0,5.5,2.6,7.6,5.97
30.8,35.6,27.7,78,0,5.5,2.6,7.6,4.88
30.8,34.9,27.4,75,0,6.3,2.2,9.4,4.71
30.8,34.9,27.4,75,0,6.3,2.2,9.4,5.65
28.9,35,27,85,0,5.5,0.4,3.5,6.03
28.9,35,27,85,0,5.5,0.4,3.5,4.19
29.7,33.6,26,82,0,6.3,1.1,5.4,4.48
29.7,33.6,26,82,0,6.3,1.1,5.4,5.5
30.7,35.2,28.1,76,0,6.9,7.2,11.1,4.45
30.7,35.2,28.1,76,0,6.9,7.2,11.1,6.18
30.9,35,27.4,77,0,6.9,4.6,11.1,5.14
30.9,35,27.4,77,0,6.9,4.6,11.1,6.83
31.1,35.6,28.2,75,0,6.9,0.7,5.4,6.54
31.1,35.6,28.2,75,0,6.9,0.7,5.4,7.34
30.4,35.4,25.6,77,0,6.3,3,5.4,8.34
30.4,35.4,25.6,77,0,6.3,3,5.4,5.81
31,35.2,27.4,76,0,6.9,4.1,9.4,4.85
31,35.2,27.4,76,0,6.9,4.1,9.4,4.6
31.2,35.5,27.6,73,0,6.9,4.8,11.1,4.48
31.2,35.5,27.6,73,0,6.9,4.8,11.1,5.37
30.9,35.2,27.7,74,0,6.3,2.6,11.1,8.4
30.9,35.2,27.7,74,0,6.3,2.6,11.1,7.58
31.2,35.4,27,73,0,6.9,3.3,7.6,5.91
31.2,35.4,27,73,0,6.9,3.3,7.6,6.62
30.2,36,27.8,77,0,6.9,3.1,7.6,5.19
30.2,36,27.8,77,0,6.9,3.1,7.6,8.93
28.4,34,25.5,84,0,5.5,4.6,9.4,10.13
28.4,34,25.5,84,0,5.5,4.6,9.4,8.77
28.4,34,23.7,84,0,5.8,5.4,7.6,6.88
28.4,34,23.7,84,0,5.8,5.4,7.6,4.35
25.9,34.6,23,94,0,4,1.7,7.6,5.46
25.9,34.6,23,94,0,4,1.7,7.6,5.83
26.8,32.4,23.7,91,0,4.8,4.3,11.1,5.95
26.8,32.4,23.7,91,0,4.8,4.3,11.1,5.54
25.8,32.2,23.8,95,0,3.5,3.1,7.6,5.36
25.8,32.2,23.8,95,0,3.5,3.1,7.6,3.5
29.4,32.5,25,81,0,6.3,4.1,9.4,3.9
29.4,32.5,25,81,0,6.3,4.1,9.4,5.55
27.3,32.2,25.6,89,0,4,4.1,11.1,6.63
27.3,32.2,25.6,89,0,4,4.1,11.1,6.15
29.2,32,25.2,79,0,6.9,4.1,7.6,5.54
29.2,32,25.2,79,0,6.9,4.1,7.6,5.3
27.6,33.5,25.6,87,0,4,3,9.4,6.68
27.6,33.5,25.6,87,0,4,3,9.4,4.29
27.2,32,25.2,84,0,4.8,5.2,9.4,7.11
27.2,32,25.2,84,0,4.8,5.2,9.4,7.92
28,32.5,24.6,79,0,6.9,6.9,14.8,9.48
28,32.5,24.6,79,0,6.9,6.9,14.8,8.82
26.9,32.5,24.7,86,0,5.5,5.4,11.1,9.2
26.9,32.5,24.7,86,0,5.5,5.4,11.1,8.86
28.1,32.5,24.1,79,0,6.9,4.8,11.1,7.49
28.1,32.5,24.1,79,0,6.9,4.8,11.1,7.02
26.6,32.1,25.2,95,0,5.5,1.3,5.4,7.53
26.6,32.1,25.2,95,0,5.5,1.3,5.4,8.93
25.6,30.2,25,94,0,4,8.3,22.2,7.82
25.6,30.2,25,94,0,4,8.3,22.2,7.22
26.1,29.5,24.2,94,0,4,4.6,18.3,6.76
26.1,29.5,24.2,94,0,4,4.6,18.3,6.34
27.8,31,23.6,87,0,5.5,4.6,7.6,6.87
27.8,31,23.6,87,0,5.5,4.6,7.6,4.75
28.1,31.6,24.6,87,0,5.5,5.2,11.1,5.2
28.1,31.6,24.6,87,0,5.5,5.2,11.1,4.52
28.2,31.6,25.3,82,0,5.5,5.6,11.1,3.59
28.2,31.6,25.3,82,0,5.5,5.6,11.1,5.73
26.2,29.5,23,87,0,4,6.3,11.1,1.26
26.2,29.5,23,87,0,4,6.3,11.1,4.03
25.6,30.5,22.7,87,0,3.7,5.6,7.6,9.54
25.6,30.5,22.7,87,0,3.7,5.6,7.6,6.5
26.1,29.8,23,85,0,5.5,4.4,9.4,6.96
26.1,29.8,23,85,0,5.5,4.4,9.4,6.52
26.6,30.6,24,81,0,4,10.9,18.3,7.08
26.6,30.6,24,81,0,4,10.9,18.3,5.11
27.2,31,24.1,84,0,4.8,6.3,11.1,7.09
27.2,31,24.1,84,0,4.8,6.3,11.1,4.74
27.2,31.5,24.7,86,0,5.5,4.4,7.6,5.96
27.2,31.5,24.7,86,0,5.5,4.4,7.6,5.76
26.9,31.2,24.2,86,0,4.8,6.3,14.8,5.46
26.9,31.2,24.2,86,0,4.8,6.3,14.8,5.8
27.8,31.9,24.1,83,0,6.9,8,13,5.68
27.8,31.9,24.1,83,0,6.9,8,13,7.38
27.4,31.9,23,80,0,5.5,7.4,11.1,7.01
27.4,31.9,23,80,0,5.5,7.4,11.1,7.25
28.2,31.8,24.7,83,0,5.5,6.5,9.4,5.7
28.2,31.8,24.7,83,0,5.5,6.5,9.4,8.21
25.9,32.5,24,94,0,3.1,6.1,14.8,8.17
25.9,32.5,24,94,0,3.1,6.1,14.8,6.18
26.4,30.2,23.6,90,0,3.7,5.9,11.1,7.42
26.4,30.2,23.6,90,0,3.7,5.9,11.1,5.51
25.6,29.6,22.9,86,0,4,4.8,7.6,5.59
25.6,29.6,22.9,86,0,4,4.8,7.6,7.2
26.9,30,24.2,81,0,5.5,5.9,9.4,6.46
26.9,30,24.2,81,0,5.5,5.9,9.4,6.28
26.6,30.6,24.4,84,0,5.5,6.3,7.6,5.42
26.6,30.6,24.4,84,0,5.5,6.3,7.6,7.57
26.4,31.5,23.7,76,0,5.8,6.3,11.1,6.35
26.4,31.5,23.7,76,0,5.8,6.3,11.1,7.56
27.3,31.7,24.4,82,0,5.8,5.6,11.1,6.9
27.3,31.7,24.4,82,0,5.8,5.6,11.1,9.25
27.2,32,25.1,82,0,5.5,8.3,14.8,7.2
27.2,32,25.1,82,0,5.5,8.3,14.8,7.54
27,30,24.2,82,0,6.9,4.8,9.4,9.89
27,30,24.2,82,0,6.9,4.8,9.4,8.29
26.8,30.9,24.2,86,0,5.5,5.2,9.4,7.6
26.8,30.9,24.2,86,0,5.5,5.2,9.4,6.94
26.5,31.9,24.2,85,0,4.8,7.8,11.1,6.32
26.5,31.9,24.2,85,0,4.8,7.8,11.1,5.33
27.4,31.5,24.6,85,0,6.9,5.4,11.1,3.82
27.4,31.5,24.6,85,0,6.9,5.4,11.1,4.58
28.1,31.4,25.3,80,0,6.9,8.5,14.8,4.43
28.1,31.4,25.3,80,0,6.9,8.5,14.8,5.3
27.7,31.6,25,83,0,4.8,3.9,9.4,5.22
27.7,31.6,25,83,0,4.8,3.9,9.4,5.06
27.6,31.7,25.6,84,0,6.3,6.7,14.8,5.9
27.6,31.7,25.6,84,0,6.3,6.7,14.8,4.22
28.1,32.6,25,78,0,6.9,8.3,14.8,6.31
28.1,32.6,25,78,0,6.9,8.3,14.8,6.4
28.6,32,24.7,71,0,7.4,8,11.1,5.22
28.6,32,24.7,71,0,7.4,8,11.1,5.31
28.1,32.6,24.6,75,0,6.3,7.2,14.8,5.86
28.1,32.6,24.6,75,0,6.3,7.2,14.8,4.78
27.8,31.6,24.6,80,0,6.9,6.9,11.1,5.33
27.8,31.6,24.6,80,0,6.9,6.9,11.1,5.5
27.6,32.3,24.7,79,0,6.3,8,14.8,6.22
27.6,32.3,24.7,79,0,6.3,8,14.8,6.33
27.2,31.5,24.6,84,0,5.5,9.6,18.3,5.41
27.2,31.5,24.6,84,0,5.5,9.6,18.3,5.27
27.7,31,24.4,77,0,6.3,8.9,11.1,4.18
27.7,31,24.4,77,0,6.3,8.9,11.1,3.61
27.6,31.5,24.7,80,0,6.9,6.5,9.4,4.06
27.6,31.5,24.7,80,0,6.9,6.5,9.4,3.42
28.2,31.8,25.1,78,0,6.3,6.7,11.1,3.52
28.2,31.8,25.1,78,0,6.3,6.7,11.1,3.95
26.7,32.6,24.2,85,0,5.5,10,14.8,4.75
26.7,32.6,24.2,85,0,5.5,10,14.8,4.19
26.4,31.2,24.2,86,0,6.3,7.4,11.1,3.88
26.4,31.2,24.2,86,0,6.3,7.4,11.1,4.44
26.6,30.2,24.1,86,0,5.5,4.8,9.4,3.88
26.6,30.2,24.1,86,0,5.5,4.8,9.4,3.63
27.1,31.6,24.6,78,2.285,6.3,7.2,11.1,3.74
27.1,31.6,24.6,78,2.285,6.3,7.2,11.1,3.69
26.7,31.6,23.6,83,4.06,6.3,6.3,11.1,4.11
26.7,31.6,23.6,83,4.06,6.3,6.3,11.1,3.29
26,30,23.2,85,1.02,6.9,5.4,11.1,3.57
26,30,23.2,85,1.02,6.9,5.4,11.1,3.16
26.7,30.2,22.6,84,0,6.9,6.7,11.1,3.24
26.7,30.2,22.6,84,0,6.9,6.7,11.1,3.52
27,31.6,23.7,80,0,6.9,7.4,11.1,3.82
27,31.6,23.7,80,0,6.9,7.4,11.1,2.99
26.9,31.3,24,79,0,6.3,7.6,14.8,3.31
26.9,31.3,24,79,0,6.3,7.6,14.8,3.73
27.2,31,23.1,74,0,6.9,6.7,14.8,3.63
27.2,31,23.1,74,0,6.9,6.7,14.8,5.07
27.7,31.7,24.3,78,0,6.3,5.7,11.1,3.65
27.7,31.7,24.3,78,0,6.3,5.7,11.1,5.31
27.6,32.2,24.8,81,0,6.9,7,11.1,4.39
27.6,32.2,24.8,81,0,6.9,7,11.1,3.76
27.5,32.1,24.7,83,0,6.3,7.4,11.1,3.87
27.5,32.1,24.7,83,0,6.3,7.4,11.1,4.4
27.5,31,23.9,78,0,6.3,4.8,9.4,4.35
27.5,31,23.9,78,0,6.3,4.8,9.4,4.13
27.6,31.5,24.3,77,0,6.9,5.9,11.1,4.27
27.6,31.5,24.3,77,0,6.9,5.9,11.1,3.36
26.9,31.9,23.8,83,0,6.3,5.6,11.1,2.77
26.9,31.9,23.8,83,0,6.3,5.6,11.1,3.99
27.5,31.9,24.6,82,0,6.3,6.3,14.8,3.23
27.5,31.9,24.6,82,0,6.3,6.3,14.8,3.66
28.1,32.6,23.9,74,0,6.9,9.3,11.1,3.93
28.1,32.6,23.9,74,0,6.9,9.3,11.1,3.4
27.8,33,24.6,79,0,6.3,6.9,11.1,3.09
27.8,33,24.6,79,0,6.3,6.9,11.1,2.46
27.7,32.6,24.2,78,0,6.9,8.5,11.1,2.96
27.7,32.6,24.2,78,0,6.9,8.5,11.1,3.27
27.2,33,23.9,77,0,6.3,4.8,11.1,3.31
27.2,33,23.9,77,0,6.3,4.8,11.1,3.61
28.1,33.9,24.5,73,0,6.9,4.8,9.4,3.64
28.1,33.9,24.5,73,0,6.9,4.8,9.4,3.58
27.5,33.5,23.3,69,0,6.3,6.1,11.1,2.69
27.5,33.5,23.3,69,0,6.3,6.1,11.1,2.97
27.3,33.1,23.6,78,0,6.3,5.6,11.1,2.82
27.3,33.1,23.6,78,0,6.3,5.6,11.1,3.11
27.8,32,23.7,77,0,6.3,5.9,9.4,2.65
27.8,32,23.7,77,0,6.3,5.9,9.4,2.91
27.7,33,24,80,0,6.3,4.8,9.4,3.22
27.7,33,24,80,0,6.3,4.8,9.4,3.29
28.1,33.5,23.9,75,0,6.3,3.9,9.4,3.22
28.1,33.5,23.9,75,0,6.3,3.9,9.4,4.31
26.9,33,24,82,0,6.3,5,7.6,3.7
26.9,33,24,82,0,6.3,5,7.6,3.78
28.2,33.1,25.5,78,0,5.5,4.4,7.6,3.32
28.2,33.1,25.5,78,0,5.5,4.4,7.6,3.11
27.9,32.6,25.2,83,0,5.5,5,11.1,3.15
27.9,32.6,25.2,83,0,5.5,5,11.1,3.03
25.1,32.1,23.7,93,0,4,3.9,7.6,2.94
25.1,32.1,23.7,93,0,4,3.9,7.6,3.86
27.7,32.3,24.2,81,0,4.8,3.5,9.4,3.76
27.7,32.3,24.2,81,0,4.8,3.5,9.4,3.25
27.5,32,24.3,78,0,5.5,2.2,9.4,4.88
27.5,32,24.3,78,0,5.5,2.2,9.4,2.83
27.8,32.3,23.6,75,0,6.3,2,5.4,12.73
27.8,32.3,23.6,75,0,6.3,2,5.4,3.47
27.1,32.5,23.9,86,0,4,0,6.4,2.87
27.1,32.5,23.9,86,0,4,0,6.4,12.15
26.8,32.5,24.2,86,0,4.8,1.5,5.4,3.83
26.8,32.5,24.2,86,0,4.8,1.5,5.4,3.06
26.7,30.7,24,87,0,6.3,2,9.4,2.38
26.7,30.7,24,87,0,6.3,2,9.4,2.91
27,32.4,23,85,0,5.5,0,7.95,2.66
27,32.4,23,85,0,5.5,0,7.95,6.91
28.1,33,24,71,0,6.3,1.5,7.6,3.09
28.1,33,24,71,0,6.3,1.5,7.6,3.3
27,33.7,23.8,76,0,5.5,0.9,3.5,2.85
27,33.7,23.8,76,0,5.5,0.9,3.5,2.55
25.8,33,23.2,81,0,4.8,0.9,3.5,7.04
25.8,33,23.2,81,0,4.8,0.9,3.5,2.68
26.74,33.28,23.6,77,0,5.38,1.02,4.32,2.7
27.36,31.46,24.52,81.8,0,5.98,0.34,3.5,6.45
27.2,31.5,25,83,0,6.3,0,3.5,2.81
27.2,31.5,25,83,0,6.3,0,3.5,7.8
27.3,30.8,24.4,84,0,5.5,0.4,3.5,2.29
27.3,30.8,24.4,84,0,5.5,0.4,3.5,3.96
27.8,32.7,23.8,75,0,6.3,0.9,3.5,3.06
27.8,32.7,23.8,75,0,6.3,0.9,3.5,3.94
26.1,32.4,24.2,90,0,5.5,0.4,3.5,2.38
26.1,32.4,24.2,90,0,5.5,0.4,3.5,2.83
26.3,30.2,23.6,87,0,5.5,0,3.975,6.97
26.3,30.2,23.6,87,0,5.5,0,3.975,2.5
27.7,31,23.9,80,0,5.5,0.7,5.4,2.72
27.7,31,23.9,80,0,5.5,0.7,5.4,2.56
28.4,32.8,24.4,75,0,6.6,2.4,7.6,2.05
28.4,32.8,24.4,75,0,6.6,2.4,7.6,2.43
27.9,33.2,23.5,79,0,6.9,3.7,7.6,2.58
27.9,33.2,23.5,79,0,6.9,3.7,7.6,1.86
27.1,34.2,23.4,82,0,6.9,1.1,5.4,1.74
27.1,34.2,23.4,82,0,6.9,1.1,5.4,2.89
27.1,32.3,24.5,73,0,5.5,1.1,5.4,2.39
27.1,32.3,24.5,73,0,5.5,1.1,5.4,1.99
28.1,32,24,66,0,5.5,0,5.95,2.75
28.1,32,24,66,0,5.5,0,5.95,2.43
27.3,32.8,24.3,77,0,6.3,1.9,7.6,2.35
27.3,32.8,24.3,77,0,6.3,1.9,7.6,1.84
26.9,31.9,22.4,78,0,4.8,2.2,7.6,2.44
26.9,31.9,22.4,78,0,4.8,2.2,7.6,2.14
27.6,32.5,24,77,0,7.7,1.5,7.6,2.14
27.6,32.5,24,77,0,7.7,1.5,7.6,2.14
