T,TM,Tm,H,PP,VV,V,VM,O3
27.9,34,20.6,63,0,3.1,7.4,14.8,13.32
27.9,34,20.6,63,0,3.1,7.4,14.8,10.002
29.4,35,21.6,59,0,3.2,7.8,18.3,6.82
29.4,35,21.6,59,0,3.2,7.8,18.3,26.6
28.7,33,22,68,0,2.9,4.6,11.1,12.34
28.7,33,22,68,0,2.9,4.6,11.1,1.9
31,37,22.7,63,0,2.9,4.3,18.3,2.35
31,37,22.7,63,0,2.9,4.3,18.3,2.16
30.6,37,22.6,58,0,3.1,3.1,11.1,26.31
30.6,37,22.6,58,0,3.1,3.1,11.1,47.46
32.6,40,23.8,46,0,3.1,3,18.3,26.08
32.6,40,23.8,46,0,3.1,3,18.3,13.73
31.2,36.2,23.1,65,0,3.1,7.4,14.8,4.56
31.2,36.2,23.1,65,0,3.1,7.4,14.8,9.84
32.7,39.2,23.2,44,0,3.9,3.5,11.1,34.41
32.7,39.2,23.2,44,0,3.9,3.5,11.1,33.81
31.2,38.2,21.6,25,0,4.3,9.1,22.2,70.41
31.2,38.2,21.6,25,0,4.3,9.1,22.2,33.87
31.4,38,23.2,49,0,3.9,7.4,18.3,13.99
31.4,38,23.2,49,0,3.9,7.4,18.3,35.57
31.7,37,23.6,53,0,3.2,9.4,14.8,29.1
31.7,37,23.6,53,0,3.2,9.4,14.8,14.67
29.3,34,23.7,46,0,3.2,14.3,33.5,2.2
29.3,34,23.7,46,0,3.2,14.3,33.5,28.96
32.2,37.5,26,61,0,2.4,6.9,14.8,22.1
32.2,37.5,26,61,0,2.4,6.9,14.8,34.64
27.8,31,23.5,61,0,2.7,15.6,18.3,40.72
27.8,31,23.5,61,0,2.7,15.6,18.3,13.77
28.3,32,22.9,73,0,2.7,14.4,20.6,37.19
28.3,32,22.9,73,0,2.7,14.4,20.6,39.35
33.2,40.2,23,42,0,4,7.2,18.3,36.22
33.2,40.2,23,42,0,4,7.2,18.3,33.95
32.9,40.5,22.2,31,0,4.2,6.1,18.3,12.98
32.9,40.5,22.2,31,0,4.2,6.1,18.3,31.24
33.4,41,22.3,27,0,3.9,4.6,18.3,20.1
33.4,41,22.3,27,0,3.9,4.6,18.3,13.06
28.1,31,22.6,53,0,3.2,9.3,25.9,9.27
28.1,31,22.6,53,0,3.2,9.3,25.9,19.87
30.8,37,21.7,44,0,4.2,2.4,11.1,22.99
30.8,37,21.7,44,0,4.2,2.4,11.1,26.04
33.7,40.2,22.6,40,0,4.2,2.8,11.1,32.51
33.7,40.2,22.6,40,0,4.2,2.8,11.1,33.79
31.9,37,23.7,57,0,3.9,11.5,20.6,29.74
31.9,37,23.7,57,0,3.9,11.5,20.6,29.94
31.7,36,24.8,64,0,3.2,14.4,22.2,25.62
31.7,36,24.8,64,0,3.2,14.4,22.2,38.29
25.4,29,19.5,75,0,3.2,9.4,24.1,18.27
25.4,29,19.5,75,0,3.2,9.4,24.1,37.81
32.4,37,26.1,61,0,3.4,8.3,25.9,41.86
32.4,37,26.1,61,0,3.4,8.3,25.9,54.34
32.6,37,26.5,60,0,3.9,12.6,22.2,51.18
32.6,37,26.5,60,0,3.9,12.6,22.2,50.07
31.4,37.5,25.6,65,0,3.2,14.8,27.8,35.41
31.4,37.5,25.6,65,0,3.2,14.8,27.8,82.15
34,41,24.7,50,0,4,5.9,16.5,118.98
34,41,24.7,50,0,4,5.9,16.5,102.94
35.2,42,27.4,47,0,3.4,3.1,9.4,103.64
35.2,42,27.4,47,0,3.4,3.1,9.4,85.1
36.8,43,27.7,44,0,3.7,8.9,18.3,52.42
36.8,43,27.7,44,0,3.7,8.9,18.3,42.46
35,42,28,49,0,3.7,11.9,24.1,73.76
35,42,28,49,0,3.7,11.9,24.1,65.65
31.4,38,25,55,0,4.2,18.9,25.9,37.1
31.4,38,25,55,0,4.2,18.9,25.9,44.29
27.5,31.2,21.2,72,0,2.9,14.1,29.4,37.43
27.5,31.2,21.2,72,0,2.9,14.1,29.4,37.07
31.8,36.2,25.1,63,0,4,10.9,18.3,42.65
31.8,36.2,25.1,63,0,4,10.9,18.3,43.66
33.5,39.4,26.6,62,0,3.5,4.3,11.1,54.36
33.5,39.4,26.6,62,0,3.5,4.3,11.1,39.96
32.9,39,28,64,0,3.2,6.1,18.3,45.71
32.9,39,28,64,0,3.2,6.1,18.3,47.19
34.4,42,25.3,53,0,3.4,7.2,18.3,41.63
34.4,42,25.3,53,0,3.4,7.2,18.3,27.95
26,27,23.3,94,0,2.1,5,18.3,35.63
26,27,23.3,94,0,2.1,5,18.3,41.95
29.4,32.2,23.7,80,0,3.2,6.5,14.8,45.27
29.4,32.2,23.7,80,0,3.2,6.5,14.8,54.55
30.8,36,25.1,72,0,3.1,5.9,22.2,61.51
30.8,36,25.1,72,0,3.1,5.9,22.2,42.81
33.4,40,26.8,61,0,3.4,7.2,14.8,43.82
33.4,40,26.8,61,0,3.4,7.2,14.8,24.56
33.9,39,27.2,62,0,3.5,10.6,18.3,35.15
33.9,39,27.2,62,0,3.5,10.6,18.3,39.61
29.8,34,21.5,76,0,3.2,10.9,27.8,39.39
29.8,34,21.5,76,0,3.2,10.9,27.8,47.73
33.1,40,27.5,62,0,3.2,8.7,22.2,62.93
33.1,40,27.5,62,0,3.2,8.7,22.2,65.15
29.6,33,25.1,78,0,3.1,9.3,13,61.78
29.6,33,25.1,78,0,3.1,9.3,13,42.82
28.8,35.2,25.6,84,0,3.1,3.9,18.3,37.79
28.8,35.2,25.6,84,0,3.1,3.9,18.3,22.58
32.4,36,26.1,66,0,3.5,13.7,25.9,15.09
32.4,36,26.1,66,0,3.5,13.7,25.9,13.36
32.2,36,26.7,67,0,3.4,16.3,22.2,24.38
32.2,36,26.7,67,0,3.4,16.3,22.2,46.37
32.7,38,27.1,64,0,3.9,15,25.9,21.65
32.7,38,27.1,64,0,3.9,15,25.9,24.06
28.8,32,25,88,0,2.4,5.2,13,42.28
28.8,32,25,88,0,2.4,5.2,13,23.45
28.9,33,24.5,87,0,3.1,6.9,18.3,46.6
28.9,33,24.5,87,0,3.1,6.9,18.3,43.32
29.8,35,24.7,84,0,3.2,5,14.8,35.42
29.8,35,24.7,84,0,3.2,5,14.8,30.75
29.1,33,25.8,87,0,2.7,6.5,11.1,38.33
29.1,33,25.8,87,0,2.7,6.5,11.1,22.32
30.1,34,26.5,81,0,3.1,6.1,14.8,47.96
30.1,34,26.5,81,0,3.1,6.1,14.8,30.67
28.6,34,26,90,0,2.1,8,20.6,28.99
28.6,34,26,90,0,2.1,8,20.6,50.5
28.3,32,25.7,87,0,2.4,11.3,22.2,20.54
28.3,32,25.7,87,0,2.4,11.3,22.2,37.25
30.3,34,26.1,77,0,3.4,11.5,20.6,36.57
30.3,34,26.1,77,0,3.4,11.5,20.6,35.99
31.7,35,27.5,71,0,3.5,10,18.3,21.83
31.7,35,27.5,71,0,3.5,10,18.3,34.98
30.3,35,27,77,0,3.1,13.3,25.9,37.59
30.3,35,27,77,0,3.1,13.3,25.9,35.37
28.4,32,23,84,0,3.1,16.5,24.1,42.45
28.4,32,23,84,0,3.1,16.5,24.1,55.99
27.7,30,25.7,90,0,2.7,13.9,22.2,46.98
27.7,30,25.7,90,0,2.7,13.9,22.2,42.99
27.8,30,25,83,0,3.1,14.3,22.2,45.14
27.8,30,25,83,0,3.1,14.3,22.2,30.84
28.6,31,25.2,82,0,3.2,20.6,29.4,35.32
28.6,31,25.2,82,0,3.2,20.6,29.4,50.43
28.4,32,25.8,87,0,2.9,12.4,20.6,34.56
28.4,32,25.8,87,0,2.9,12.4,20.6,51.5
30.9,35.2,26.7,80,0,3.5,5.7,11.1,49.6
30.9,35.2,26.7,80,0,3.5,5.7,11.1,38.82
28.5,35,26,88,0,3.2,5.2,18.3,54.63
28.5,35,26,88,0,3.2,5.2,18.3,64.34
28.9,32.5,26,87,0,2.9,7.4,14.8,67.38
28.9,32.5,26,87,6.1,2.9,7.4,14.8,74.06
28.1,29.5,25.7,92,6.1,3.2,8,16.5,92.29
28.1,29.5,25.7,92,6.1,3.2,8,16.5,78.34
30.6,35,28.1,84,6.1,3.1,10.6,22.2,22.82
30.6,35,28.1,84,6.1,3.1,10.6,22.2,45.44
30.8,34.2,27.5,81,6.1,3.5,8.3,18.3,25.15
30.8,34.2,27.5,81,6.1,3.5,8.3,18.3,42.16
30.6,35,26.7,83,0,3.7,5.9,14.8,56.85
30.6,35,26.7,83,0,3.7,5.9,14.8,37.98
27.8,29,26,91,2.033333333,3.2,3.5,7.6,47.54
27.8,29,26,91,2.033333333,3.2,3.5,7.6,61.85
26.9,30,24.7,91,2.033333333,3.1,4.8,25.9,60.19
26.9,30,24.7,91,0,3.1,4.8,25.9,47.8
27.8,30,25.6,91,0,2.7,4.3,11.1,49.68
27.8,30,25.6,91,0,2.7,4.3,11.1,43.38
31,34,27.2,73,0,3.9,13.5,22.2,90.06
31,34,27.2,73,0,3.9,13.5,22.2,61.37
30.7,34,26.6,75,0,3.7,10,24.1,55.83
30.7,34,26.6,75,0,3.7,10,24.1,49.19
31,35,26.2,74,0,3.5,5.2,11.1,68.24
31,35,26.2,74,0,3.5,5.2,11.1,68.57
31,35,26.2,79,0,3.2,5.9,18.3,85.98
31,35,26.2,79,0,3.2,5.9,18.3,94.7
31.8,36,27.4,75,0,3.4,5.7,14.8,112.75
31.8,36,27.4,75,0,3.4,5.7,14.8,88.63
28.7,31,26.4,87,0,3.2,13,25.9,79.78
28.7,31,26.4,87,0,3.2,13,25.9,99.76
28.6,33,26,89,0,3.1,1.9,22.2,106.2
28.6,33,26,89,0,3.1,1.9,22.2,61.54
27.4,29,24.2,93,0,2.9,3.5,11.1,86.63
27.4,29,24.2,93,0,2.9,3.5,11.1,110.22
29.3,34,26,83,0,3.4,8.3,18.3,76.86
29.3,34,26,83,0,3.4,8.3,18.3,67.31
30.6,34.2,26,77,0,3.5,7,18.3,67.27
30.6,34.2,26,77,0,3.5,7,18.3,72.81
30.4,36,26.5,77,0,3.2,3.3,18.3,76.81
30.4,36,26.5,77,0,3.2,3.3,18.3,48.2
31.6,35,26.6,77,0,3.5,1.9,9.4,70.38
31.6,35,26.6,77,0,3.5,1.9,9.4,75.87
30.6,35.2,26.6,84,0,3.2,3.7,11.1,74.08
30.6,35.2,26.6,84,0,3.2,3.7,11.1,65.87
30.3,34.5,24.8,81,0,3.4,3,11.1,75.1
30.3,34.5,24.8,81,10.616,3.4,3,11.1,69.37
30.3,33.2,27.2,85,18.03,2.9,2.4,14.8,69.37
30.3,33.2,27.2,85,18.03,2.9,2.4,14.8,69.37
30.7,34,26.6,80,0,3.1,2.8,9.4,69.37
30.7,34,26.6,80,0,3.1,2.8,9.4,72.2975
29.2,35,26,81,17.02,3.2,6.3,16.5,72.2975
29.2,35,26,81,17.02,3.2,6.3,16.5,4.61
28.3,30,25.6,86,4.635,3.1,14.1,24.1,51.76
28.3,30,25.6,86,4.635,3.1,14.1,24.1,64.24
28.4,33,25.8,86,0.76,2.7,13,20.6,82.74
28.4,33,25.8,86,0.76,2.7,13,20.6,93.64
30.3,35,25.9,76,0,3.5,3,9.4,80.7
30.3,35,25.9,76,0,3.5,3,9.4,94.2
30.2,35,25.5,79,0,3.4,3.3,11.1,108.76
30.2,35,25.5,79,0,3.4,3.3,11.1,86.72
30.6,36,26,78,0,3.1,1.3,5.4,66.44
30.6,36,26,78,0,3.1,1.3,5.4,62.07
28.6,32,25,85,0,2.7,3.7,11.1,71.69
28.6,32,25,85,0,2.7,3.7,11.1,60.99
28.7,33,24.9,83,2.03,2.9,5.2,14.8,69.45
28.7,33,24.9,83,2.03,2.9,5.2,14.8,64.3
28.8,33.2,24.2,80,0,3.4,2.8,9.4,57.35
28.8,33.2,24.2,80,0,3.4,2.8,9.4,50.36
30.6,36,24.6,73,0,3.9,1.3,9.4,63.43
30.6,36,24.6,73,0,3.9,1.3,9.4,65.65
29.7,35,25.6,80,0,3.1,3.3,14.8,81.41
29.7,35,25.6,80,0,3.1,3.3,14.8,70.62
30.1,34.2,25.6,76,0,3.5,6.9,11.1,73.88
30.1,34.2,25.6,76,0,3.5,6.9,11.1,77.74
28.9,34.2,25,81,0,3.1,3.3,9.4,77.55
28.9,34.2,25,81,0,3.1,3.3,9.4,54.29
28.9,34,24.6,76,0,2.7,2.6,9.4,63.48
28.9,34,24.6,76,0,2.7,2.6,9.4,83.86
28.3,35,22.2,74,0,3.1,2.6,13,51.29
28.3,35,22.2,74,0,3.1,2.6,13,80.45
28.6,34,25,81,0,2.9,8.1,22.2,98.62
28.6,34,25,81,0,2.9,8.1,22.2,114.49
27.8,31.2,24,83,12.95,3.2,10.6,18.3,104.36
27.8,31.2,24,83,12.95,3.2,10.6,18.3,108.44
27.2,32,23.6,79,0,3.7,7.2,18.3,105.57
27.2,32,23.6,79,0,3.7,7.2,18.3,79.85
26.2,34,20.7,78,0,2.1,0.9,9.4,72
26.2,34,20.7,78,0,2.1,0.9,9.4,79.88
25.8,32,20.5,78,0,2.1,2.8,22.2,80.9
25.8,32,20.5,78,0,2.1,2.8,22.2,99.31
25.4,32,20.8,79,0,1.9,0.6,7.6,64.94
25.4,32,20.8,79,0,1.9,0.6,7.6,59.66
23.8,30,19.4,76,0,3.1,5.9,14.8,51.39
23.8,30,19.4,76,0,3.1,5.9,14.8,68.92
24,30,18.1,75,0,3.1,2.2,11.1,85.58
24,30,18.1,75,0,3.1,2.2,11.1,97.64
24.6,31.2,18.2,72,0,3.1,0.7,7.6,85.57
24.6,31.2,18.2,72,0,3.1,0.7,7.6,96.25
24.8,31,18.4,72,0,3.1,2.2,9.4,131.27
24.8,31,18.4,72,0,3.1,2.2,9.4,101.22
25.6,32,18.7,70,0,2.6,1.7,7.6,93.88
25.6,32,18.7,70,0,2.6,1.7,7.6,80.52
23.5,30.4,17.9,79,0,1.6,0,8.2,84.77
23.5,30.4,17.9,79,0,1.6,0,8.2,72.69
22.8,30,17.7,82,0,1.4,0,8.2,86.29
22.8,30,17.7,82,0,1.4,0,8.68,56.35
22.3,30.2,16.3,70,0,1.9,0.7,7.6,47.42
22.3,30.2,16.3,70,0,1.9,0.7,7.6,42.42
21.9,29,15.1,72,0,1.8,1.1,7.6,50.41
21.9,29,15.1,72,0,1.8,1.1,7.6,64.85
23.7,29,16.9,65,0,2.9,4.6,13,92.27
23.7,29,16.9,65,0,2.9,4.6,13,79.5
24.4,31,17.4,69,0,2.4,4.1,11.1,95.26
24.4,31,17.4,69,0,2.4,4.1,11.1,109.79
22.6,30,16.6,68,0,2.1,7.8,14.8,100.46
22.6,30,16.6,68,0,2.1,7.8,14.8,98.82
19.7,28,13,62,0,2.7,7,14.8,115.02
19.7,28,13,62,0,2.7,7,14.8,93.91
18.4,27,10.2,69,0,1.6,1.1,5.4,85.9
18.4,27,10.2,69,0,1.6,1.1,5.4,84.15
17.7,27.8,11.6,72,0,1.3,1.7,7.6,73.29
17.7,27.8,11.6,72,0,1.3,1.7,7.6,78.54
18.9,27,11.4,69,0,1.4,2.6,7.6,53.87
18.9,27,11.4,69,0,1.4,2.6,7.6,65.12
18.1,26.5,11.1,76,0,1.1,0.4,5.4,73.37
18.1,26.5,11.1,76,0,1.1,0.4,5.4,85.56
17.9,27.5,11.8,74,0,1.4,0.2,3.5,62.8
17.9,27.5,11.8,74,0,1.4,0.2,3.5,82.38
18.3,27.5,11,68,0,1.8,0.9,9.4,53.56
18.3,27.5,11,68,0,1.8,0.9,9.4,61.38
19.8,29,12.2,70,0,1.9,0,3.5,52.9
19.8,29,12.2,70,0,1.9,0,3.5,69.93
20.5,29,14.3,73,0,1.6,1.3,9.4,68
20.5,29,14.3,73,0,1.6,1.3,9.4,59.59
21.1,27.5,13.8,76,0,1.4,1.5,7.6,72.6
21.1,27.5,13.8,76,0,1.4,1.5,7.6,77.72
21.6,29,13.9,67,0,2.4,4.6,11.1,72.96
21.6,29,13.9,67,0,2.4,4.6,11.1,93.57
20.4,28,13.8,63,0,2.9,6.3,18.3,84.79
20.4,28,13.8,63,0,2.9,6.3,18.3,53.42
18.9,27,11.5,63,0,2.4,6.9,18.3,80.34
18.9,27,11.5,63,0,2.4,6.9,18.3,79.4
16.2,23,9.8,79,0,1.1,1.3,7.6,51.68
16.2,23,9.8,79,0,1.1,1.3,7.6,54.57
17.3,24.5,10.7,83,0,1.3,1.3,7.6,54.45
17.3,24.5,10.7,83,0,1.3,1.3,7.6,70.93
19.9,27,12.4,75,0,2.3,2.8,7.6,47.48
19.9,27,12.4,75,0,2.3,2.8,7.6,38.71
16.6,24,8.7,75,0,1.4,2.6,9.4,48.06
16.6,24,8.7,75,0,1.4,2.6,9.4,59.27
15.3,20.2,10.3,87,0,1.1,5.4,11.1,65.75
15.3,20.2,10.3,87,0,1.1,5.4,11.1,66.2
15.1,22,11,88,0,0.8,2.2,11.1,64.4
15.1,22,11,88,0,0.8,2.2,11.1,59.81
12.35,17.875,8.575,89.25,0,0.95,2.3,10.25,63.43
12.35,17.875,8.575,89.25,0,0.95,2.3,10.25,44.08
11.4,16.5,8.1,90,0,1,1.3,9.4,59.46
11.4,16.5,8.1,90,0,1,1.3,9.4,64.11
11.5,16.5,7.1,89,0,1,4.4,11.1,70.26
11.5,16.5,7.1,89,0,1,4.4,11.1,64.46
10.9,14.2,7.1,92,0,1.1,4.8,14.8,73.45
10.9,14.2,7.1,92,0,1.1,4.8,14.8,61.17
10.1,16,6.1,89,0,1,1.3,7.6,66.19
10.1,16,6.1,89,0,1,1.3,7.6,63.25
10.9,17.5,5.6,88,0,0.8,2,7.6,75.03
10.9,17.5,5.6,88,0,0.8,2,7.6,79.53
10.6,17.5,5.5,89,0,0.8,3.7,9.4,66.44
10.6,17.5,5.5,89,0,0.8,3.7,9.4,64.92
10.6,16.2,6.3,90,0,0.8,2.8,7.6,60.64
10.6,16.2,6.3,90,0,0.8,2.8,7.6,49.99
11.4,16,6.1,94,0,0.6,2.2,7.6,51.77
11.4,16,6.1,94,0,0.6,2.2,7.6,47.33
12.7,18.5,9,87,0,1,2.2,9.4,45.76
12.7,18.5,9,87,0,1,2.2,9.4,38.21
12.5,19,7.1,90,0,0.6,1.1,7.6,54.35
12.5,19,7.1,90,0,0.6,1.1,7.6,60.49
12.3,18,8.2,92,0,0.6,2.2,7.6,59.21
12.3,18,8.2,92,0,0.6,2.2,7.6,62.02
13.5,22,7.6,87,0,1.1,1.5,9.4,54.92
13.5,22,7.6,87,0,1.1,1.5,9.4,62.45
15.8,23,9.7,75,0,1.8,7,13,56.19
15.8,23,9.7,75,0,1.8,7,13,48.26
13.6,18,10,88,0,1,4.1,9.4,59.38
13.6,18,10,88,0,1,4.1,9.4,59.58
15.1,23,7.7,78,0,1.4,2.6,11.1,66.4
15.1,23,7.7,78,0,1.4,2.6,11.1,68.98
16.4,23,10.5,80,0,1.3,2,11.1,60.3
16.4,23,10.5,80,0,1.3,2,11.1,42
16.2,22.4,9,81,0,1.1,2.6,9.4,40.45
16.2,22.4,9,81,0,1.1,2.6,9.4,40.13
17.9,26,10,78,0,1.1,0.7,5.4,33.8
17.9,26,10,78,0,1.1,0.7,5.4,32.29
19.3,26.2,13.1,80,0,1.3,1.9,5.4,28.27
19.3,26.2,13.1,80,0,1.3,1.9,5.4,31.71
19.2,25,12.6,61,0,2.3,8.7,14.8,36.13
19.2,25,12.6,61,0,2.3,8.7,14.8,54.24
19.1,26,11.3,58,0,3.5,8.9,16.5,44.41
19.1,26,11.3,58,0,3.5,8.9,16.5,38.71
19.6,27,12.7,54,0,3.5,7.6,16.5,37.62
19.6,27,12.7,54,0,3.5,7.6,16.5,40.26
17.9,22.4,13.2,83,0,1.9,3.3,11.1,36.01
17.9,22.4,13.2,83,0,1.9,3.3,11.1,38.79
19.7,27,13,71,0,3.1,10.7,20.6,43.9
19.7,27,13,71,0,3.1,10.7,20.6,38.9
19.2,26,10.2,61,0,3.7,7,14.8,43.08
19.2,26,10.2,61,0,3.7,7,14.8,46.24
21.6,30,13.2,65,0,3.2,1.7,7.6,29.29
21.6,30,13.2,65,0,3.2,1.7,7.6,42.56
21,29.4,13.2,65,0,3.1,1.9,9.4,51.99
21,29.4,13.2,65,0,3.1,1.9,9.4,60.39
20.8,28.2,11.6,64,0,2.9,1.9,11.1,47.48
20.8,28.2,11.6,64,0,2.9,1.9,11.1,56.79
25.1,31,18.6,70,0,2.3,3.9,14.8,63.92
25.1,31,18.6,70,0,2.3,3.9,14.8,59.57
23.5,31,17,69,0,2.7,4.6,20.6,64.26
23.5,31,17,69,0,2.7,4.6,20.6,58.94
23.4,30,14.7,60,0,3.4,2,7.6,62.32
23.4,30,14.7,60,0,3.4,2,7.6,61.46
24.6,32.4,16.7,63,0,3.4,2.4,11.1,57.12
24.6,32.4,16.7,63,0,3.4,2.4,11.1,57.25
25.4,33,17.2,59,0,3.2,7.4,14.8,66.06
25.4,33,17.2,59,0,3.2,7.4,14.8,62.03
26.1,33.4,18,53,0,3.5,10.4,22.2,78.76
26.1,33.4,18,53,0,3.5,10.4,22.2,77.92
23.4,31,14.7,51,0,3.7,5.7,13,89.7
23.4,31,14.7,51,0,3.7,5.7,13,87.48
22.8,31,13.6,53,0,3.5,3.3,11.1,87.04
22.8,31,13.6,53,0,3.5,3.3,11.1,56.66
23.9,32,14.5,54,0,4,5.2,18.3,62.77
23.9,32,14.5,54,0,4,5.2,18.3,58.28
25.4,34,16.6,53,0,3.7,5.4,18.3,58.24
25.4,34,16.6,53,0,3.7,5.4,18.3,62.14
25.7,34,17.8,63,0,2.7,2,9.4,73.78
25.7,34,17.8,63,0,2.7,2,9.4,63.43
26.9,33,20,64,0,2.6,3.1,7.6,110.81
26.9,33,20,64,0,2.6,3.1,7.6,60.8
25.4,34.2,15.4,39,0,4,3.3,9.4,84.83
25.4,34.2,15.4,39,0,4,3.3,9.4,107.35
25.8,35.2,16,44,0,3.9,3.1,13,104.55
25.8,35.2,16,44,0,3.9,3.1,13,96.37
27.6,37,17.7,45,0,3.9,2,11.1,94.43
27.6,37,17.7,45,0,3.9,2,11.1,101.69
27.6,36,19,42,0,4,3.9,14.8,83.71
27.6,36,19,42,0,4,3.9,14.8,94.19
27.3,35.2,18.5,39,0,4,5,14.8,101.09
27.3,35.2,18.5,39,0,4,5,14.8,102.12
27.9,36,19.5,44,0,3.9,3.7,13,93.41
27.9,36,19.5,44,0,3.9,3.7,13,78.98
25.9,31.2,19.2,59,2.03,4,13.9,20.6,48.83
25.9,31.2,19.2,59,2.03,4,13.9,20.6,57.91
27.7,34,21.6,55,0,4,10.6,25.9,68.59
27.7,34,21.6,55,0,4,10.6,25.9,49.47
28.4,34,20.6,46,0,4.3,7.6,14.8,70.04
28.4,34,20.6,46,0,4.3,7.6,14.8,77
29.3,35,20.2,46,0,4,4.8,14.8,64.34
29.3,35,20.2,46,0,4,4.8,14.8,54.97
27.4,32,23,62,0,3.4,9.6,24.1,58.09
27.4,32,23,62,0,3.4,9.6,24.1,53.14
27.5,33,21.7,61,0,3.2,6.7,18.3,63.49
27.5,33,21.7,61,0,3.2,6.7,18.3,85.76
28.2,33,22.5,64,0,3.1,8,18.3,90.01
28.2,33,22.5,64,0,3.1,8,18.3,99.7
29.7,37.2,21.2,43,0,4,6.1,14.8,93.85
29.7,37.2,21.2,43,0,4,6.1,14.8,142.43
30.6,39,20.4,35,0,4,5,18.3,69.53
30.6,39,20.4,35,0,4,5,18.3,41.53
31.3,39.2,20.5,36,0,3.5,7.6,18.3,41.1
31.3,39.2,20.5,36,0,3.5,7.6,18.3,35.67
31.3,40,23.7,48,0,3.2,13.1,22.2,56.73
31.3,40,23.7,48,0,3.2,13.1,22.2,49.93
31.1,39,24,57,0,3.5,10.7,20.6,53.49
31.1,39,24,57,0,3.5,10.7,20.6,51.42
31.3,39,25,58,0,3.4,4.8,14.8,64.15
31.3,39,25,58,0,3.4,4.8,14.8,51.9
31.1,39,21.4,44,0,3.4,9.3,24.1,95.46
31.1,39,21.4,44,0,3.4,9.3,24.1,94.96
28.1,33,23,59,0,3.7,16.3,25.9,66.77
28.1,33,23,59,0,3.7,16.3,25.9,72.55
29.1,34.8,22.4,52,0,2.9,15.6,24.1,79.94
29.1,34.8,22.4,52,0,2.9,15.6,24.1,81.01
26.6,31,22.2,73,0.51,3.7,16.5,33.5,65.29
26.6,31,22.2,73,0.51,3.7,16.5,33.5,86.95
28.1,33,23.6,68,5.08,3.9,19.1,27.8,77.28
28.1,33,23.6,68,5.08,3.9,19.1,27.8,123.27
27.3,32.2,22.7,67,0,4,13.9,22.2,86.76
27.3,32.2,22.7,67,0,4,13.9,22.2,81.845
32.8,40,26,63,0,3.7,4.8,22.2,81.845
32.8,40,26,63,0,3.7,4.8,22.2,75.82333333
32.8,40,25.8,59,0,3.2,6.3,18.3,75.82333333
32.8,40,25.8,59,0,3.2,6.3,18.3,75.82333333
32.2,40,24.2,45,0,4,7.6,22.2,75.82333333
32.2,40,24.2,45,0,4,7.6,22.2,75.82333333
30.4,36,22,71,0.255,3.4,17.4,27.8,75.82333333
30.4,36,22,71,0.255,3.4,17.4,27.8,75.82333333
28,33,21.1,72,0.51,3.9,11.5,22.2,75.82333333
28,33,21.1,72,0.51,3.9,11.5,22.2,75.82333333
30.2,35,24,70,0,3.7,9.4,22.2,75.82333333
30.2,35,24,70,0,3.7,9.4,22.2,75.82333333
31.7,37.2,23,61,0,4,11.7,22.2,75.82333333
31.7,37.2,23,61,0,4,11.7,22.2,40.23266667
30.8,36,21.5,64,3.05,4.3,7.6,14.8,40.23266667
30.8,36,21.5,64,3.05,4.3,7.6,14.8,40.23266667
32.4,38,26.6,63,0,3.5,8.9,16.5,40.23266667
32.4,38,26.6,63,0,3.5,8.9,16.5,40.23266667
34.1,40,27.7,63,0,3.7,6.9,18.3,40.23266667
34.1,40,27.7,63,0,3.7,6.9,18.3,40.23266667
34.3,41,27.6,58,0,4.2,10.7,22.2,40.23266667
34.3,41,27.6,58,0,4.2,10.7,22.2,40.23266667
33.8,39.4,28,65,0,3.7,10.2,20.6,40.23266667
33.8,39.4,28,65,0,3.7,10.2,20.6,40.23266667
30.6,37,24,68,1.525,3.4,12.6,37,40.23266667
30.6,37,24,68,1.525,3.4,12.6,37,40.23266667
30.2,34,23.4,70,3.05,4.3,13,22.2,40.23266667
30.2,34,23.4,70,3.05,4.3,13,22.2,40.23266667
31.2,35.2,26,64,0,4,10.2,16.5,40.23266667
31.2,35.2,26,64,0,4,10.2,16.5,38.075
32.4,36,28,63,0,4,11.7,22.2,38.075
32.4,36,28,63,0,4,11.7,22.2,38.075
33.6,38,30,66,0,4,14.1,22.2,38.075
33.6,38,30,66,0,4,14.1,22.2,38.075
31.8,35.2,28,69,0,4.2,16.1,22.2,38.075
31.8,35.2,28,69,0,4.2,16.1,22.2,38.075
33.6,39,27.4,64,0,4,8,18.3,38.075
33.6,39,27.4,64,0,4,8,18.3,38.075
33.3,39,25.4,58,7.11,3.7,7.8,18.3,38.075
33.3,39,25.4,58,7.11,3.7,7.8,18.3,38.075
32.7,37,27.5,60,0,3.4,7,14.8,38.075
32.7,37,27.5,60,0,3.4,7,14.8,15.18
35.3,42,27.5,49,0,3.9,12.8,27.8,60.97
35.3,42,27.5,49,0,3.9,12.8,27.8,70.44
34,42,29,57,6.1,3.9,8.7,18.3,53.72
34,42,29,57,6.1,3.9,8.7,18.3,46.44
33.9,41,28.8,57,0,4.2,11.9,22.2,56.93
33.9,41,28.8,57,0,4.2,11.9,22.2,57.04
34.9,40,28.3,57,0,3.9,7.6,22.2,32.31
34.9,40,28.3,57,0,3.9,7.6,22.2,41.91
32.7,40,27.6,64,0,3.7,7.2,27.8,26.97
32.7,40,27.6,64,0,3.7,7.2,27.8,42.37
30.6,35,25.1,75,3.05,3.9,6.5,16.5,69.1
