PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Temperature,TM,Tm,Humidity,Precipitation,Visbility,wind_speed,AQI
41.99,103.25,11.78,41,28.75,22.04,1.06,6.03,40.99,35.6,41,25.8,20,0,6,5.6,100
26,93.08,4.34,21.79,13.84,18.78,0.6,8.13,58.17,35.6,41,25.8,20,0,6,5.6,101
39.86,91.186,7.412,31.43,24.352,21.404,1.016,6.89,38.332,33.9,41,24,26,0,6.1,5.9,91
37.42,89.62,14.75,59.18,33.62,21.5,0.09,30.2,57.29,33.9,41,24,26,0,6.1,5.9,108
56.86,109,8.33,44.83,30.9,34.24,0.17,9.29,39.46,33.6,41,24.1,32,0,6,8.7,102
52.96,108.3,10.35,34.44,30.89,38.48,0.9,7.58,24.33,33.6,41,24.1,32,0,6,8.7,129
44.3,89.26,11.41,34.53,32.21,31.97,0.51,8.18,34.32,36,43,25,21,0,5.5,7,110
40.1,85.11,8.83,32.79,28.28,33.59,0.48,6.71,31.34,36,43,25,21,0,5.5,7,99
33.33,76.71,8.73,31.35,28.66,33.19,0.47,7.87,47.78,35.3,43,26,37,0,5.8,7.6,100
46.08,107.77,9.55,31.1,28.46,29.73,0.49,6.57,40.05,35.3,43,26,37,0,5.8,7.6,108
37.28,84.02,4.85,26.57,21.07,23.99,0.43,6.13,52.45,36.3,44,27.8,34,0,5,7,104
40.37,87.52,5.33,35.95,27.93,30.58,0.71,3.05,34.06,36.3,44,27.8,34,0,5,7,116
30.1,56.02,6.46,20.72,18.45,44.38,0.38,5.1,49.45,34.7,42,25,30,0,5.1,7.8,92
29.22,60.54,10.85,29.21,27.98,28.44,0.39,10.13,41.7,34.7,42,25,30,0,5.1,7.8,67
60.88,66.45,9.09,44.45,33.89,48.05,0.7,1.15,26.27,35.1,42,26,31,0,5.3,7.2,72
89.48,94.11,18.33,59.85,47.12,59.64,1.08,2.75,34.35,35.1,42,26,31,0,5.3,7.2,90
40.12,50.94,24.62,35.16,51.79,78.57,1.65,6.65,43.27,34.8,41.2,28,34,0,6.1,7.6,156
50.76,82.05,7.79,33.2,33.14,35.16,1.27,5.84,41.24,34.8,41.2,28,34,0,6.1,7.6,167
30.45,56,8.8,44.42,25.36,34.26,1.27,8.4,35.04,37.2,45,27.8,18,0,5.5,10.7,105
60.7,81.89,20.76,51.24,50,31.42,1.42,7.73,24.56,37.2,45,27.8,18,0,5.5,10.7,105
51.09,96.09,18.48,46.69,46.61,30.83,1.66,15.51,38,35.5,42.8,28.6,41,0,5.1,8.1,135
45.67,82.71,6.1,38.21,29.19,29.29,0.94,5.84,44.28,35.5,42.8,28.6,41,0,5.1,8.1,110
46.24,90.98,5.03,35.88,26.3,30.57,0.9,5.23,51.78,35.8,43,27,36,0,5.1,7.4,110
31.02,65.19,6.5,25,20.89,28.73,0.82,5.39,29.69,35.8,43,27,36,0,5.1,7.4,95
28.39,73.3,8.82,29.68,25.85,27.59,0.79,4.71,31.52,35.8,43,25.2,30,0,4.5,8,92
23.03,66.3,7.53,28.72,23.51,31.26,0.69,9.34,22.35,35.8,43,25.2,30,0,4.5,8,83
29.65,72.39,9.35,28.29,25.18,29.08,0.84,7.27,23.33,34.9,44,27.8,32,0,4.7,8.5,84
34.57,68.51,6.07,26.2,22.43,26.92,0.65,6.7,22,34.9,44,27.8,32,0,4.7,8.5,86
29.56,53.7,8.71,19.21,19.22,39.66,0.6,3.26,32.38,33.1,42,26.4,39,0,4.7,10,92
32.82,71.8,5.54,16.81,17.74,34.21,0.48,5.56,16.96,33.1,42,26.4,39,0,4.7,10,105
34.45,87,8.08,22.97,22.12,22.35,0.67,5.71,18.1,30.4,39,23,53,0,4.7,11.3,93
30.51,66.12,5.61,22.26,19.54,20.06,0.58,5.2,18.19,30.4,39,23,53,0,4.7,11.3,95
31.95,72.51,9.64,24.79,25.28,20.42,0.63,5.62,20.13,30.9,39,20.7,44,0,5,7.6,87
48.62,67.89,13.77,23.86,28.59,20.86,0.59,5.85,19.21,30.9,39,20.7,44,0,5,7.6,104
42.25,44.45,9.96,22.65,24.95,21.38,0.52,4.88,22.3,31.9,40,23.9,43,0,4.7,6.9,147
26.64,57.84,6.44,19.09,18.62,18.67,0.51,5.22,28.01,31.9,40,23.9,43,0,4.7,6.9,85
25.43,63.82,5.24,20.32,17.85,19.2,0.53,6,29.17,35.9,42,28.3,36,0,5.3,8.5,80
26.04,76.71,5.44,21.04,18.29,18.94,0.57,5.33,27.41,35.9,42,28.3,36,0,5.3,8.5,85
29.5,62.142,6.06,13.95,20.01,19.81,2.59,6.24,22.62,35.1,41.2,28.2,38,0,5.3,6.5,189
31.88,63.93525,8.49,18,26.49,19.9175,0.93,6.49,20.77,35.1,41.2,28.2,38,0,5.3,6.5,100
39.88,63.93525,12.31,22.05,34.36,19.9175,0.94,6.65,21.89,32,41.6,25.3,56,0,6,5.6,111
35.64,63.93525,8.78,17.85,26.63,19.9175,0.48,1.6,21.19,32,41.6,25.3,56,0,6,5.6,88
39.59,63.93525,8.94,22.33,31.26,19.9175,0.89,6.54,25,30.1,35.5,25.9,59,0,4.2,10.6,112
29.21,63.93525,4.8,12.83,17.63,19.9175,0.73,6.47,35.81,30.1,35.5,25.9,59,0,4.2,10.6,112
36.13,63.93525,5.02,13.02,18.04,19.9175,0.79,6.06,35.42,29.5,38,23,57,0,4.7,14.8,101
37.4,63.93525,5.24,14.63,19.86,19.9175,0.8,5.99,38.04,29.5,38,23,57,0,4.7,14.8,107
40.65,63.93525,14.21,25.02,39.23,19.9175,1.5,6.62,24.97,32.2,39,23.6,47,0,4.8,14.3,131
35.65,63.93525,5.29,15.98,21.26,19.9175,1.23,6.29,26.72,32.2,39,23.6,47,0,4.8,14.3,150
34.02,63.93525,5.79,13.95,19.74,19.9175,0.79,1.54,27.2,32.2,40.8,25.5,43,0,4.5,17.4,106
31.34,63.93525,5.08,10.86,15.95,19.9175,0.71,5.73,31.8,32.2,40.8,25.5,43,0,4.5,17.4,108
29.75,63.93525,2.57,11.1,13.67,19.9175,1.29,1.97,15.25,33.7,40.5,23.6,40,0,5.5,16.1,117
27.26,63.93525,6.94,12.64,19.58,19.9175,0.69,7.39,15.37,33.7,40.5,23.6,40,0,5.5,16.1,100
63.07,63.93525,7.79,10.21,18,19.9175,0.65,8.16,16,34.2,41,27.5,38,0,5,14.3,109
27.86,63.93525,5.82,9.75,15.57,19.9175,0.67,7.66,17.5,34.2,41,27.5,38,0,5,14.3,125
363.14,63.93525,7.73,10.54,18.28,19.9175,0.68,7.39,13.11,33.1,40,28,41,0,4.5,15,199
571.02,63.93525,6.14,10.7,16.83,19.9175,1.07,6.68,16.81,33.1,40,28,41,0,4.5,15,737
41.17,63.93525,9.13,8.3,17.43,19.9175,0.59,8.95,28.2,33.7,40.2,27.3,45,0,5.1,7.4,295
34.72,63.93525,3.19,15.23,18.42,19.9175,0.4,1.08,21.42,33.7,40.2,27.3,45,0,5.1,7.4,67
34.07,63.93525,5.87,12.21,18.08,19.9175,0.77,6.3,13.51,30.3,39,26.9,62,0,4.7,11.9,115
29.26,63.93525,6.35,10.64,16.99,19.9175,1.16,6.14,13.6,30.3,39,26.9,62,0,4.7,11.9,131
33.96,63.93525,8.94,15.16,24.1,19.9175,0.99,6.66,16.7,30.5,40,24,55,0,4.5,14.8,105
24.56,63.93525,7.98,11.26,19.25,19.9175,1.18,6.34,18.23,30.5,40,24,55,0,4.5,14.8,146
22.38,63.93525,6.92,10.11,17.03,19.9175,0.7,6.21,20.15,28.3,33.7,21.3,68,0,4.2,6.9,90
18.01,63.93525,5.78,10.22,16,19.9175,0.66,6.61,18.51,28.3,33.7,21.3,68,0,4.2,6.9,88
21.54,63.93525,6.36,9.74,16.09,19.9175,0.64,6.78,14.55,27.1,32,22.7,72,0,4.2,7.6,88
24.5,63.93525,5.86,9.42,15.28,19.9175,0.68,6,15.04,27.1,32,22.7,72,0,4.2,7.6,90
20.94,63.93525,5.89,9.17,15.06,19.9175,1.02,6.47,13.17,29.9,34,24.8,58,0,4.8,10.2,123
66.04,63.93525,9.42,10.91,20.33,19.9175,0.7,6.19,6.28,29.9,34,24.8,58,0,4.8,10.2,106
20.5,63.93525,6.77,11.42,18.19,19.9175,0.66,6.17,9.19,28.8,34.6,24.8,65,0,4.7,13.3,126
19.67,63.93525,6.3,8.87,15.16,19.9175,0.63,6.61,13.09,28.8,34.6,24.8,65,0,4.7,13.3,88
22.42,63.93525,8.42,11.55,19.97,19.9175,0.7,7.04,8.59,32.1,38,24.2,47,0,5.1,15.4,88
34,63.93525,6.3,8.84,15.13,19.9175,0.66,6.99,11.61,32.1,38,24.2,47,0,5.1,15.4,97
34,63.93525,6.42,8.37,14.79,19.9175,0.72,6.21,10.13,32,37.8,24.9,47,0,5.5,16.1,104
121.18,63.93525,2.71,7.2,9.91,19.9175,1.03,9.05,9.39,32,37.8,24.9,47,0,5.5,16.1,163
21.64,63.93525,6.62,7.53,14.15,19.9175,1.05,7.03,8.83,25.3,31.2,23,80,0,3.5,7.8,252
163.16,63.93525,11.35,10.55,21.89,19.9175,0.32,13.13,10.08,25.3,31.2,23,80,0,3.5,7.8,37
30.92,63.93525,6.72,9.64,16.36,19.9175,0.66,8.62,9.4,26.9,31,22.9,76,0,4,7.8,205
26.24,63.93525,6.2,8.32,14.52,19.9175,0.63,9.08,10.69,26.9,31,22.9,76,0,4,7.8,99
22.79,63.93525,6.96,8.77,15.73,19.9175,0.66,6.66,7.52,30.7,36,23.7,62,0,5,7.4,91
62.03,63.93525,6.78,8.55,15.33,19.9175,0.66,6.71,8.54,30.7,36,23.7,62,0,5,7.4,107
357.85,63.93525,6.28,6.94,13.22,19.9175,1.03,7.03,10.16,28.5,34.7,23.7,64,0,5,11.7,307
206.93,63.93525,6.75,7.81,14.56,19.9175,1.06,6.27,11.6,28.5,34.7,23.7,64,0,5,11.7,495
9.92,63.93525,6.54,8.48,15.03,19.9175,1.07,5.9,12.97,27.8,34.5,21.9,66,0,5.1,13.3,194
16.89,63.93525,9,10.87,19.87,19.9175,0.7,6.29,12.3,27.8,34.5,21.9,66,0,5.1,13.3,88
20.57,63.93525,9.02,12.83,21.84,19.9175,0.71,6.95,14.77,27.4,33,22.8,69,0,4.7,12,94
19.97,63.93525,6.9,14.16,21.05,19.9175,1.12,5.93,13.64,27.4,33,22.8,69,0,4.7,12,120
22.85,63.93525,8.21,18.06,26.27,19.9175,0.87,6.43,11.52,26.9,29.2,21.7,71,0,4.8,12.6,98
14.22,63.93525,10.44,17.92,28.36,19.9175,0.64,10.13,15.53,26.9,29.2,21.7,71,0,4.8,12.6,92
8.95,63.93525,7.01,14.39,21.4,19.9175,0.43,2.12,6.92,27.1,30.8,23.4,65,0,5.1,14.3,36
10.6,63.93525,5.83,8.3,14.13,19.9175,1.02,5.83,10.45,27.1,30.8,23.4,65,0,5.1,14.3,155
13.04,63.93525,2.54,8.78,11.32,19.9175,1.1,1.74,8.07,25.4,31,23,72,0,5,10.6,120
49.97,63.93525,5.82,9.3,14.69,19.9175,1.09,6.03,10.21,25.4,31,23,72,0,5,10.6,138
11.62,63.93525,10.22,7.29,17.51,19.9175,1.2,8.89,11.86,24.8,31.9,22,73,0,4.8,10.6,127
14.36,63.93525,5.8,7.94,13.74,19.9175,1.32,8.28,15.34,24.8,31.9,22,73,0,4.8,10.6,204
13.15,63.93525,6.13,10.61,16.74,19.9175,1.32,6.76,12.4,25,28,22.8,70,0,5,11.5,131
15.94,63.93525,7.62,11.71,19.33,19.9175,1.46,5.95,8.19,25,28,22.8,70,0,5,11.5,135
52.59,63.93525,6.78,15.72,22.5,19.9175,0.7,1.15,11.21,22.5,28.6,21,81,0,4.2,13.7,66
20.6,63.93525,15.03,15.87,30.9,19.9175,8.83,6.15,9.17,22.5,28.6,21,81,0,4.2,13.7,248
16.93,63.93525,7.2,12.04,19.24,19.9175,8.34,5.98,8.35,26.5,31,22,65,0,5.3,10.9,247
21.67,63.93525,7.51,10.55,18.06,19.9175,7.72,6.37,7.72,26.5,31,22,65,0,5.3,10.9,265
10.64,63.93525,7.4,8.5,15.9,19.9175,6.46,6.25,6.46,26.9,32.2,21,62,0,5.3,7.4,240
10.24,34.76,7.58,8.01,15.59,12.049,6.08,6.15,6.08,26.9,32.2,21,62,0,5.3,7.4,232
6.01,34.76,7.4,7.35,14.74,12.049,7.25,6.7,7.25,28.2,33.2,23,59,0,5.3,7.4,242
4.83,34.76,3.84,7.3,11.14,12.049,5.32,5.05,7,28.2,33.2,23,59,0,5.3,7.4,234
6.41,34.76,7.59,7.9,15.49,12.049,1.07,5.87,6.9,23.1,32.6,21,82,0,4.3,7,121
5.81,40.26,12.49,7.43,19.92,12.195,1.19,8.76,8.76,23.1,32.6,21,82,0,4.3,7,117
7.29,40.26,8.99,8.52,17.51,12.195,0.75,7.02,9.19,24.4,29.2,20,75,0,4.5,12.8,22
6.38,40.26,6.49,7.69,14.18,12.195,0.66,6.04,9.5,24.4,29.2,20,75,0,4.5,12.8,82
9.67,40.26,6.82,9.49,16.31,12.195,1.09,5.95,9.91,24.1,30,21,78,0,4.8,10,119
8.86,41.75,6.5,8.99,15.02,12.11,0.68,6.51,10.1,24.1,30,21,78,0,4.8,10,86
9.41,38.77,4.83,8.64,11.86,12.28,0.45,6.92,9.76,26.7,31.5,22,72,0,5,4.6,84
7.81,26.51,5.34,9.11,10.68,11.83,0.44,6.2,9.13,26.7,31.5,22,72,0,5,4.6,63
9.77,26.51,11.88,8.03,8.71,11.83,0.5,10.37,9.19,25.5,33,22,79,0,3.7,3.3,120
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,25.5,33,22,79,0,3.7,3.3,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,23.9,32.9,21,85,0,4,2.4,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,23.9,32.9,21,85,0,4,2.4,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,23.5,30,21,79,0,4.7,6.5,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,23.5,30,21,79,0,4.7,6.5,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,22.8,32.6,21,81,0,4.3,9.1,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,22.8,32.6,21,81,0,4.3,9.1,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,23.8,26.7,21,74,0,4.5,15.7,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,23.8,26.7,21,74,0,4.5,15.7,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,23.6,27.7,21,78,0,4.2,12.6,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,23.6,27.7,21,78,0,4.2,12.6,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,26,30.8,22,67,0,4.7,13.9,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,26,30.8,22,67,0,4.7,13.9,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,26.5,31.4,22,63,0,5.1,10.9,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,26.5,31.4,22,63,0,5.1,10.9,91.5
8.79,26.51,8.61,8.57,0,11.83,0,8.285,9.16,25.9,32.4,22,67,0,5.3,13.3,91.5
9.056666667,35.15666667,14.72,59.28666667,0,33.15333333,0,8.413333333,14.33333333,25.9,32.4,22,67,0,5.3,13.3,82.5
9.056666667,35.15666667,14.72,59.28666667,0,33.15333333,0,8.413333333,14.33333333,26.3,32.9,22,66,0,5.3,10.6,82.5
9.056666667,35.15666667,14.72,59.28666667,0,33.15333333,0,8.413333333,14.33333333,26.3,32.9,22,66,0,5.3,10.6,82.5
10.46,46.57,20.22,76.06,7.6,53.08,0.11,6.94,15.01,26.5,32.4,23.3,64,0,4.7,8.1,82.5
6.31,28.63,10.71,44.71,13.01,31.07,0.39,7.71,13.53,26.5,32.4,23.3,64,0,4.7,8.1,87
10.4,30.27,13.23,57.09,17.23,15.31,0.45,10.59,14.46,25.4,30.5,21,64,0,5.3,11.9,78
23,62.17,6.93,46.21,3.46,44.05,0.07,3.71,14.74,25.4,30.5,21,64,0,5.3,11.9,49
15.46,65,9.88,52.18,9.57,53.1,0.22,4.28,14.68,26.9,33,21,55,0,5.3,9.4,81
28.28,87.32,14.82,74.51,18.74,36.24,0.27,16.38,14.26,26.9,33,21,55,0,5.3,9.4,85
37.15,99.05,17.64,84.52,27.1,32.48,0.39,8.3,13.15,27.4,33.4,22,52,0,5.3,8,97
25,82.86,16.61,78.74,16.86,27.66,0.2,12.95,15.26,27.4,33.4,22,52,0,5.3,8,93
35.34,103.41,11.29,74.42,13.02,27.06,0.21,5.89,14.06,28.4,34.6,22,51,0,5.5,7.6,81
37.09,82.11,12.5,78.98,26.06,22.62,0.37,13.91,15.02,28.4,34.6,22,51,0,5.5,7.6,92
24.59,59.97,13.43,70.69,22.2,26.24,0.32,4.45,16.52,25,34.3,22,78,0,4.5,3.9,66
30.49,69.68,11.8,59.25,20.74,16.75,0.28,12.54,15.39,25,34.3,22,78,0,4.5,3.9,65
23.2,43.26,10.21,42.07,14.05,19.98,0.31,9.58,22.48,27.9,33.2,23,63,0,5.1,7,66
23.25,46.02,10.27,42.44,14.15,12.34,0.13,12.68,21.14,27.9,33.2,23,63,0,5.1,7,55
15.79,36.7,12.37,46.68,15.99,15.62,0.15,11.29,18.76,27.8,34,22.6,63,0,5.3,8,70
10.75,22.54,9.73,35,7.61,38.51,0.27,2.6,8.26,27.8,34,22.6,63,48.26,5.3,8,59
9.5,21.44,9.93,38.39,4.35,49.99,0.06,2.52,10.39,22.6,27.1,21,86,48.26,3.5,3.9,57.66666667
11.024,24.512,9.526,34.662,0,24.228,0,2.468,18.456,22.6,27.1,21,86,48.26,3.5,3.9,57.66666667
7.12,24.83,8.27,30.4,5.68,9.57,0.09,2.41,27.43,24.1,31.8,21,81,71.88,4.2,5,57.66666667
9.93,21.82,8.85,31.44,11.36,6.56,0.25,1.98,24.77,24.1,31.8,21,81,71.88,4.2,5,62
17.82,31.93,10.85,38.08,19.18,16.51,0.11,2.83,21.43,25.7,31.8,21.8,72,1.02,5.3,6.9,52
13.08,34.21,10.23,37.98,11.32,9.41,0.1,4.39,26.59,25.7,31.8,21.8,72,1.02,5.3,6.9,52
7,11,9.66,43.87,3.57,28.86,0.09,15.62,17.76,25.3,31.4,21,72,0,5,5.4,34
11.61,21.72,9.25,32.33,5.66,6.4,0.25,7.6,25.15,25.3,31.4,21,72,0,5,5.4,62.4
21.28,37.15,10.08,43.64,10.2,31.24,0.17,4.1,21.7,24.7,30.6,20,61,0,5.6,6.7,66
31.01,71.78,14.44,49.62,15.21,32.74,0.24,16.22,21.89,24.7,30.6,20,61,0,5.6,6.7,82
33.84,76.67,11.69,51.19,16.1,18.67,0.3,7.71,23.63,25.8,31.5,21,61,0,5.5,7.2,78
42.99,91.44,12.46,57.36,17.01,12.5,0.11,9.43,25.64,25.8,31.5,21,61,0,5.5,7.2,86
39.5,103.83,8.76,53.2,15.5,16.89,0.17,7.08,27.93,26,31.5,22,66,0,4.7,11.5,100
37.67,101.49,8.09,45.98,13.6,11.83,0.01,6.55,35.03,26,31.5,22,66,0,4.7,11.5,103
16.68,31.02,9.57,42.12,20.85,25.01,0.24,8.03,29.57,20.4,28.2,18,89,0,2.9,9.1,70
13.57,24.85,9.42,41.65,12.52,19.43,0.11,2.73,30.28,20.4,28.2,18,89,0,2.9,9.1,55
12.72,33.72,7.59,26.93,7.84,17.95,0.19,9.91,25.02,23.1,26.4,20,91,0,3.1,7.6,72
11.98,35.51,9.57,42.12,13.8,9,0.03,6.74,22.95,23.1,26.4,20,91,0,3.1,7.6,47
9.83,32.3,10.92,35.58,12.75,12.28,0.07,5.53,23.2,23.1,27,21.1,89,0,2.9,2.2,73
15.29,52.36,13.83,47.47,16.72,14.01,0.1,6.85,20.62,23.1,27,21.1,89,0,2.9,2.2,56
15.45,57.53,10.46,40.95,13.83,10.52,0.2,6.22,23.05,24.7,30.3,21,77,0,4.7,6.3,63
16.38,37.54,10.7,39.15,12.18,11.07,0.08,3.2,22.36,24.7,30.3,21,77,0,4.7,6.3,55
12.88,45.38,11.5,45.99,3.87,11.22,0.05,1.55,30.7,24.2,29.2,21,78,0,4.2,9.1,65
42,94.08,7.85,32.55,5.41,14.1,0.25,4.28,39.61,24.2,29.2,21,78,0,4.2,9.1,101
46.122,99.514,9.996,55.368,0,21.844,0,15.466,33.22,23.3,30.3,20,88,0,3.7,7.8,101
48.55,108.27,10.24,45.48,9.94,15.37,0.43,19.26,27.61,23.3,30.3,20,88,0,3.7,7.8,106
50.52,99.86,12.08,63.89,20.04,21.18,0.65,15.29,26.79,23.3,26,20.8,88,0,3.7,5.6,104
44.48,94.36,10.91,73.13,21.83,31.36,0.62,22.54,33.44,23.3,26,20.8,88,0,3.7,5.6,97
45.06,101,8.9,61.79,15.27,27.21,0.59,15.96,38.65,24.5,28.5,21.3,82,0,4.2,4.8,97
56.83,104.28,15.01,75.39,23.92,31.41,0.79,21.55,33.68,24.5,28.5,21.3,82,0,4.2,4.8,108
54.95,94.42,26.16,87.44,31.02,28.7,0.53,23.06,26.69,24.9,29.2,21,80,0,4.2,5.7,100
60.17,94.51,21.31,92.33,29.15,26.25,0.59,27.92,25.99,24.9,29.2,21,80,0,4.2,5.7,97
58.85,101.67,12.43,75.82,22.89,29.97,0.97,29.86,35.87,23.9,29.2,19.9,82,0,3.9,4.8,103
61.53,106.2,11.99,77.75,23.4,29.1,0.81,34.73,35.26,23.9,29.2,19.9,82,0,3.9,4.8,104
59.04,100.29,12.44,71.09,21.95,39.49,0.51,35.22,35.03,25.9,31,21,69,0,5.1,5.6,102
54.48,108.28,13.08,79.11,24.12,53.38,0.39,29.12,34.31,25.9,31,21,69,0,5.1,5.6,104
60.47,106.91,11.06,86.29,25.14,54.55,0.55,37.97,40.26,26.9,32,20,64,0,5.3,4.1,111
58.23,108.26,10.82,66.72,20.79,34.59,0.3,30.29,29.52,26.9,32,20,64,0,5.3,4.1,107
64.18,103.01,11.65,68.11,20.88,30.24,0.38,18.9,27.18,26.4,32.1,22,68,0,4.8,5.2,114
61.11,105.64,11.8,60.83,19.19,47.92,0.33,32.05,38.81,26.4,32.1,22,68,0,4.8,5.2,107
64.35,101.48,11.68,50.97,16.75,45.17,0.33,44.21,56.45,23.2,31.1,21,84,0,3.7,5.7,117
62.16,99.01,9.59,41.2,13.55,39.85,0.38,47.38,70.1,23.2,31.1,21,84,0,3.7,5.7,116
73.11,104.96,10.85,49.76,16.1,42.24,0.5,46.17,56.15,23.6,28,21,84,0,3.7,5.4,130
63.6,97.16,7.96,25.39,9.13,27.36,0.33,19.58,55.87,23.6,28,21,84,0,3.7,5.4,129
58.15,84.2,8.84,24.36,11.15,26.1,0.54,23.55,46.88,25.8,33.4,19.3,58,0,6.3,2.2,106
73.45,106.62,9.75,35.18,17.47,24.59,0.57,47.02,58.59,25.8,33.4,19.3,58,0,6.3,2.2,118
64.93,100.92,9.23,22.8,8.34,21.5,0.35,45.54,68.19,25.1,33,18,43,0,5.6,3,134
61.75,97.54,9.6,23.49,9.26,20.77,0.35,35.06,58.34,25.1,33,18,43,0,5.6,3,104
65.1,101.16,9.43,13.74,5.38,9.27,0.36,31.95,58.26,25.1,32,16,43,0,5,3.9,113
67.23,100.75,10.41,31.41,11.5,12.51,0.26,31.89,66.88,25.1,32,16,43,0,5,3.9,151
65.76,104.57,9.87,25.01,9.76,13.96,0.36,31.29,66.89,24.7,32.2,16,43,0,4.8,4.3,119
66.65,112.8,8.73,18.35,7.51,22.83,0.35,40.78,72.73,24.7,32.2,16,43,0,4.8,4.3,124
60.51,107.1,8.57,36.85,12.13,25.37,0.47,38.63,66.96,24.2,32.2,15,40,0,4.8,3.1,112
65.33,103.8,8.22,42.02,13.74,24.24,0.45,35.56,74.13,24.2,32.2,15,40,0,4.8,3.1,147
71.55,106.32,9.65,56.07,17.15,36.33,0.45,46.68,79.48,24.2,32.2,14,41,0,4.7,4.4,144
62.24,97.74,8.99,52.96,25.65,33.77,0.92,46.54,79.89,24.2,32.2,14,41,0,4.7,4.4,129
61.83,104.38,9.26,53.12,16.3,39.06,0.61,35.55,92.1,25,31.8,18,45,0,4.8,3.7,152
60.96,98.46,8.93,48.17,14.97,30.06,0.64,28.22,91.75,25,31.8,18,45,0,4.8,3.7,163
61.46,99.72,10.06,45.51,14.73,31.45,0.74,16.38,59.28,25,32,16,43,0,4.8,5.7,122
67.56,102.5,9.75,35.21,12.11,27.89,0.54,25.31,55.35,25,32,16,43,0,4.8,5.7,125
59.73,101.38,8.44,36.72,11.96,31.12,0.59,51.36,78.43,24.4,32.1,16,39,0,5,4.4,140
63.35,103.32,8.28,38.09,12.26,33.57,0.49,42.96,75.33,24.4,32.1,16,39,0,5,4.4,104
61.71,95.29,8.64,41.53,13.22,29.05,0.45,37.9,76.18,25.1,30,21,68,0,3.9,2.4,133
61.8,98.96,10.96,58.71,18.26,36.62,0.52,44.93,67.7,25.1,30,21,68,0,3.9,2.4,141
61,96.5,11.02,63.32,19.38,33.56,0.57,30.3,64.43,25.5,31.1,20,50,0,4.7,3.1,122
55.76,85.33,11.63,59.47,18.69,38.92,0.51,36.43,53.54,25.5,31.1,20,50,0,4.7,3.1,105
60.32,89.17,11.87,65.82,15.22,38.16,0.5,31.34,42.62,25.4,32,18,51,0,4.3,3.5,98
62.65,91.64,10.05,51.12,14.74,37.16,0.52,34.96,63.49,25.4,32,18,51,0,4.3,3.5,124
64.38,95.85,12.59,60.39,19.27,30.2,0.64,31.07,67.2,25.9,32.1,18,53,0,4.7,2.2,162
63.41,102.09,10.63,37.87,13.16,23.54,0.59,41.97,50.88,25.9,32.1,18,53,0,4.7,2.2,136
52.96,90.29,7.65,8.25,4.6,5.08,0.55,38.34,32.64,23.1,31.2,13,34,0,4.8,4.8,109
59.95,98.75,7.69,5.3,4.13,3.64,0.5,48.96,51.89,23.1,31.2,13,34,0,4.8,4.8,106
63.92,103.2,7.48,5.31,3.59,4.08,0.49,42.29,57.06,22.7,31,12,33,0,4.3,2.8,105
55.4,95.5,7.97,27.3,6.7,16.48,0.3,41.03,49.06,22.7,31,12,33,0,4.3,2.8,113
58.98,95.61,12.12,72,14.58,41.11,0.43,37.54,44.92,22.9,31,12,38,0,4.8,2.6,100
58.86,97.97,10.58,54.03,10.45,31.73,0.38,23.1,49.67,22.9,31,12,38,0,4.8,2.6,103
61.32,101.59,11.19,54.28,5.18,35.72,0.17,35.08,38.95,22.86,31.04,12.2,35.2,0,4.6,3.12,96
57.06,89.69,9.88,38.29,9.69,23.13,0.28,8.7,33.69,25.56,31.1,18.88,63.4,0,3.56,3.64,112
59.44,94.88,12.66,40.89,14.51,21.32,0.41,20.04,32.84,25.2,31,16,58,0,3.5,1.7,94
66,104.04,12.87,46.01,15.87,28.38,0.49,38.17,39.49,25.2,31,16,58,0,3.5,1.7,112
65.98,100.21,9.11,43.82,11.8,27.81,0.46,39.34,62.06,26.1,31.1,21.7,70,0,3.7,5,115
58.07,91.26,10.79,58.31,9.62,28.78,0.32,44.6,47.96,26.1,31.1,21.7,70,0,3.7,5,109
60.69,102.1,11.49,64.12,11.6,31.26,0.36,36.91,53.68,25.2,31.3,19,61,0,3.4,4.8,110
63.73,106.83,9.61,60.81,12.1,17.46,0.29,30.48,62.7,25.2,31.3,19,61,0,3.4,4.8,126
61.83,103.12,11.02,60.63,12.58,24.41,0.38,34.5,54.68,23.1,30.2,12.9,50,0,4.3,2.6,117
